name,owners_with_asset_in_project,percent_of_owners_with_asset_in_project,percent_owned,project_floor,total_assets_owned,total_project_floor,total_num_owners,total_supply
Mainframes,2,0.22,1.05,0.0,3,0.0,151,287.0
PunkToadz,1,0.11,0.32,0.03,4,0.12,596,1240.0
Hexgen,2,0.22,1.08,0.05,2,0.1,100,186.0
Collective 168 - Constellations,1,0.11,0.13,0.01,2,0.02,610,1550.0
Voxel Ville Official,8,0.86,0.2,0.13,10,1.3,1767,5003.0
Bingo! - on Forma,1,0.11,0.22,0.09,1,0.09,178,447.0
Ghostmice,4,0.43,0.81,0.0,52,0.0,974,6444.0
DystoLabs: DystoMice,3,0.32,0.09,0.02,7,0.14,1715,7926.0
Lootlang Official,3,0.32,0.45,0.01,6,0.06,526,1347.0
Ded.so Curated,1,0.11,0.4,0.04,1,0.04,131,250.0
Fu  Xi,4,0.43,0.57,0.0,51,0.0,1856,8888.0
Ethertoothbrush,1,0.11,4.0,0.0,1,0.0,2,25.0
Genpalette Collection,1,0.11,3.23,0.1,4,0.4,79,124.0
Steam Cells,1,0.11,4.0,0.29,2,0.58,27,50.0
Zunk Pets,1,0.11,0.07,0.04,1,0.04,523,1352.0
The N Rock,1,0.11,0.99,0.05,1,0.05,10,101.0
MoodyLuchos,1,0.11,0.09,0.2,2,0.4,24,2231.0
EtherPlaygrounds,1,0.11,1.0,0.19,1,0.19,5,100.0
LootPaper (for adventurers),1,0.11,1.0,1.5,1,1.5,8,100.0
Feather - eckIdCaEO2,1,0.11,0.53,0.01,5,0.05,467,949.0
Lonely Planet Space Observatory,4,0.43,0.14,0.0,7,0.0,2421,4922.0
The a project,1,0.11,0.06,0.1,1,0.1,9,1650.0
Cells Genesis,1,0.11,0.07,0.02,2,0.04,496,2941.0
Monster Maps (for Adventurers),1,0.11,0.28,1.0,3,3.0,267,1077.0
Monsters  (for Adventurers with Maps),2,0.22,0.21,0.02,5,0.1,451,2331.0
Devs for Revolution,12,1.29,0.27,0.19,21,3.99,6035,7828.0
Pixel Cat Gang Official,1,0.11,0.16,0.01,3,0.03,815,1895.0
The Liquid Avatars,2,0.22,2.97,0.0,3,0.0,44,101.0
NFTeams Mint Passes,2,0.22,0.46,0.04,2,0.08,334,431.0
Baby EtherRock,1,0.11,1.0,0.19,1,0.19,69,100.0
unobvious season one,1,0.11,2.0,0.0,1,0.0,9,50.0
Energy Sketch,2,0.22,2.31,0.13,3,0.39,69,130.0
SLOTHz,2,0.22,0.08,0.03,4,0.12,1699,5127.0
BlissOfArtAI,1,0.11,3.0,0.03,3,0.09,36,100.0
The Capybara.,1,0.11,0.4,0.02,2,0.04,261,500.0
3D Baby Punks,1,0.11,0.1,0.05,1,0.05,199,1000.0
AhoyBoys,2,0.22,1.49,0.0,3,0.0,114,201.0
Magic Mind NFT,3,0.32,0.52,0.04,9,0.36,518,1732.0
Cosmodesias by Santiago,10,1.08,4.69,0.07,12,0.8400000000000001,153,256.0
Two Mathematicians by BY MA,5,0.54,7.14,0.21,6,1.26,56,84.0
Dizzy Demons,1,0.11,0.06,0.01,1,0.01,559,1761.0
Dizzy Dragons,3,0.32,0.09,0.03,5,0.15,2137,5593.0
CryptoHamsters!,2,0.22,0.04,0.02,2,0.04,1456,5147.0
CryptoLuchos,1,0.11,0.34,0.04,1,0.04,108,298.0
0N1 FRAMES,5,0.54,0.16,0.0,6,0.0,1971,3708.0
KPK Project,2,0.22,1.3,0.34,13,4.42,619,1000.0
It's Monday Night,1,0.11,5.26,0.85,1,0.85,17,19.0
HashLips Art Engine,1,0.11,0.4,0.01,10,0.1,853,2500.0
Refraction Season 0 Lanyard,11,1.19,1100.0,0.2,11,2.2,271,1.0
Mini Supers,2,0.22,0.04,0.05,3,0.15000000000000002,2925,6968.0
CrypToadettez,2,0.22,0.07,0.01,5,0.05,1678,6969.0
Good Monkeyz Limited Editions,1,0.11,50.0,0.1,1,0.1,81,2.0
Night Kicks,1,0.11,0.63,0.05,1,0.05,65,158.0
SABOTAGE.KIM,1,0.11,0.42,0.25,1,0.25,137,240.0
Pixie NFTs,1,0.11,0.23,0.0,10,0.0,651,4400.0
Bunny Buddies,1,0.11,0.18,0.1,16,1.6,4470,8888.0
Clementines Nightmare,3,0.32,0.12,0.23,6,1.3800000000000001,3262,5000.0
CreepzDAO,1,0.11,0.12,0.02,10,0.2,1912,8047.0
TheDeadDoodles,2,0.22,1.66,0.0,32,0.0,623,1931.0
Bored Skulls Yacht Club,2,0.22,0.75,0.0,20,0.0,517,2664.0
Purebase Studio Selects,1,0.11,25.0,0.0,1,0.0,4,4.0
Dark Owls Game,1,0.11,0.05,0.01,1,0.01,559,2222.0
Lucky Zeros | Purebase,2,0.22,5.76,0.24,192,46.08,1393,3333.0
Dear Deer NFT,2,0.22,0.39,0.01,4,0.04,264,1019.0
HEFFA LUMP by JakNFT,1,0.11,10.0,0.3,1,0.3,10,10.0
Regulars,8,0.86,1.5,0.02,44,0.88,573,2940.0
Scrapped Notes,1,0.11,20.0,0.0,1,0.0,4,5.0
The Divine NFT,1,0.11,0.11,0.02,5,0.1,1867,4476.0
Ethnology: Series 1,2,0.22,0.87,0.01,7,0.07,265,809.0
Eleni is bored again,1,0.11,0.46,0.22,1,0.22,127,216.0
Blocky Doge,2,0.22,2.0,2.5,2,5.0,80,100.0
t3rm.dev,1,0.11,0.89,0.25,1,0.25,64,112.0
StrangersNFT,5,0.54,2.98,0.1,9,0.9,160,302.0
real shapes,2,0.22,3.0,81.0,3,243.0,53,100.0
STARBOT UNIVERSE,4,0.43,11.69,0.22,18,3.96,101,154.0
White Wolf by Paeristar,2,0.22,1.08,0.14,2,0.28,85,185.0
DANCING GHOSTS,1,0.11,6.25,0.0,1,0.0,2,16.0
ShodoCrypts,1,0.11,2.94,0.04466858768644764,1,0.04466858768644764,25,34.0
ApeWars,1,0.11,20.0,0.0,1,0.0,2,5.0
My Head In Your Hands by FEWOCiOUS x Two Feet,5,0.54,0.71,0.78,5,3.9000000000000004,206,709.0
Patchwork Kingdoms,8,0.86,0.9,0.09,9,0.8099999999999999,547,1000.0
Abstract of the Day,1,0.11,1.28,0.09,2,0.18,73,156.0
Pirate Treasure Booty Club,1,0.11,0.02,0.0,1,0.0,1740,4946.0
Fractal Art,1,0.11,0.33,0.02,1,0.02,201,300.0
DeepBlack,9,0.97,1.04,0.28,32,8.96,690,3074.0
Spiromorphs by SAB,5,0.54,5.0,0.07,10,0.7000000000000001,128,200.0
Loom by Anna Lucia,6,0.65,4.5,0.19,9,1.71,152,200.0
Hashtractors by Darien Brito,2,0.22,3.12,0.49,4,1.96,92,128.0
Cathode V2,1,0.11,0.93,1.9,1,1.9,107,107.0
The Seekers-v1,1,0.11,0.9,1.9,1,1.9,111,111.0
Animetas-v1,1,0.11,0.9,0.6,1,0.6,111,111.0
GhOstlyGhOsts-v1,1,0.11,0.9,0.82,1,0.82,111,111.0
Into The Melloverse,2,0.22,3.92,1.5,2,3.0,48,51.0
True Ventures Stinson Beach,4,0.43,400.0,0.0,4,0.0,16,1.0
Ninjatown Dumpling Pets,5,0.54,2.73,0.09,8,0.72,95,293.0
Rubber Duckz Honoraries,6,0.65,300.0,0.35,6,2.0999999999999996,70,2.0
Kaleb's Special Editions,3,0.32,100.0,0.13,4,0.52,130,4.0
hoovault Collection,1,0.11,100.0,0.0,1,0.0,1,1.0
Wahoo Collection,1,0.11,100.0,0.0,3,0.0,1,3.0
mphers,1,0.11,0.06,0.0,4,0.0,1566,6969.0
Paradise Trippies MintPass,4,0.43,400.0,0.04,4,0.16,1189,1.0
AnimeTracks,8,0.86,4.06,0.01,131,1.31,1288,3226.0
Spherical Harmonics V1,2,0.22,0.11,0.0,2,0.0,723,1789.0
Rogue Titans: Temples,2,0.22,0.75,0.01,19,0.19,339,2540.0
Monster Portal Badge,1,0.11,0.2,0.0,1,0.0,479,500.0
"Direwolves (OLD, READ DESC)",1,0.11,0.06,0.0,1,0.0,461,1581.0
Citrus Kids,1,0.11,0.18,0.0,3,0.0,460,1639.0
Crypto College,2,0.22,1.19,0.3,2,0.6,163,168.0
Stimaes,3,0.32,1.5,0.06,5,0.3,203,333.0
Crypto Mondrian //DARK,2,0.22,2.0,0.2,2,0.4,72,100.0
The NFTeams,3,0.32,0.15,0.09,15,1.3499999999999999,2142,10000.0
The Liquid Abstracts,1,0.11,1.0,0.1,1,0.1,62,100.0
3D EtherRock,1,0.11,1.0,0.05,1,0.05,30,100.0
Delirious Mind Collab Artwork,3,0.32,300.0,0.02,3,0.06,1267,1.0
ConiunPass,6,0.65,0.19,0.48,12,5.76,3739,6303.0
Spectrum by Ranxdeer,1,0.11,33.33,0.04,1,0.04,11,3.0
Flooz GEN F,2,0.22,0.08,0.1,8,0.8,4728,10000.0
idk E by Kazuhiro Aihara,1,0.11,40.0,0.0,2,0.0,2,5.0
Base64 Alpha Pass,2,0.22,100.0,0.79,2,1.58,140,2.0
Name and Shame (by Violently Cute),1,0.11,3.12,0.01,1,0.01,26,32.0
Adorable Aliens Club,2,0.22,0.09,0.0,4,0.0,1067,4326.0
FAETECH SPACESHIPS,1,0.11,2.97,0.02,3,0.06,55,101.0
Rekt Anniversary Tickets,2,0.22,66.67,0.06,2,0.12,434,3.0
Settlements,4,0.43,3.04,0.0,82,0.0,616,2700.0
POP-3,1,0.11,1.01,0.09,1,0.09,71,99.0
Cheddaz,2,0.22,0.08,0.0,5,0.0,1238,6295.0
GANdroids,1,0.11,0.29,0.02,1,0.02,121,342.0
24px,5,0.54,0.1,0.03,10,0.3,4253,9900.0
SRSC Raffle Tickets,1,0.11,100.0,0.0,1,0.0,28,1.0
Barn Owlz,3,0.32,0.2,0.05,6,0.30000000000000004,1245,3000.0
Roxel Alpha,3,0.32,0.17,0.01,4,0.04,361,2371.0
Last Avatars,2,0.22,1.8,0.01,9,0.09,178,500.0
The Divine Order Of the Zodiac,12,1.29,0.52,0.02,52,1.04,3540,9999.0
Running of the Bitcoin Bulls,1,0.11,3.0,0.05,3,0.15000000000000002,7,100.0
Ethersparks,1,0.11,0.21,0.01,2,0.02,254,933.0
Mr Speaker Head,1,0.11,1.33,0.02,1,0.02,48,75.0
Test Crypto May 25,1,0.11,100.0,0.01,1,0.01,1,1.0
Debacle Charts,1,0.11,50.0,0.01,1,0.01,2,2.0
Roxel Body Shop (RBS),1,0.11,0.34,0.01,1,0.01,86,296.0
Roxel,2,0.22,0.95,0.14,2,0.28,121,211.0
dEmon_Scribbles,2,0.22,0.75,0.03,2,0.06,196,268.0
Crypto Air (VaporwareX Labs),1,0.11,0.15,0.0,2,0.0,439,1348.0
PepeDapp Remint,1,0.11,2.0,0.03,1,0.03,258,50.0
Imag3Aid,1,0.11,17.54,0.15,10,1.5,45,57.0
Generations By Tommy Agriodimas,1,0.11,12.0,0.0,3,0.0,8,25.0
Obscura Community,1,0.11,100.0,0.0,5,0.0,1,5.0
Bruce Gilden Japan,2,0.22,4.76,0.0,2,0.0,9,42.0
The Wes Lang F.A.T. Series 1 Airdrop 2,1,0.11,0.31,0.25,1,0.25,163,318.0
World of Noun,1,0.11,4.31,0.03,22,0.6599999999999999,159,511.0
Carousel Curated,1,0.11,2.5,0.22,2,0.44,8,80.0
The Views by Yael Malka,1,0.11,8.0,0.4,2,0.8,9,25.0
Obscura Foundry,3,0.32,15.0,20.0,15,300.0,19,100.0
Seed Capital,4,0.43,2.34,0.4,4,1.6,129,171.0
/CLOUD/ by Barry Stone,1,0.11,10.0,0.75,2,1.5,7,20.0
Jonas Bendiksen,1,0.11,1.61,0.25,3,0.75,5,186.0
Obscura Mint Pass V2,3,0.32,13.33,1.95,4,7.8,26,30.0
The Infinite Corridor,1,0.11,2.08,0.0,1,0.0,5,48.0
The Wes Lang F.A.T. Series 1 Airdrop,1,0.11,0.31,0.1,1,0.1,162,318.0
Alessandra Sanguinetti,1,0.11,2.22,0.0,3,0.0,8,135.0
Gnars,1,0.11,10.41,1.0,33,33.0,95,317.0
Obscura Magnum,2,0.22,11.76,0.35,16,5.6,30,136.0
"Dog Days, Bogota by Alec Soth",3,0.32,7.27,1.5,4,6.0,37,55.0
Punk Portraits by David Lawrence,1,0.11,1.3,0.05,13,0.65,303,1000.0
|Reds|,1,0.11,4.76,0.1,1,0.1,16,21.0
Lost Nouns,1,0.11,1.74,0.45,2,0.9,84,115.0
ChemScripts,1,0.11,5.59,0.21,8,1.68,57,143.0
Centralia by Poulomi Basu,1,0.11,2.94,0.5,1,0.5,14,34.0
22 Pigeons,2,0.22,17.39,3.2,4,12.8,14,23.0
Volume V3,1,0.11,4.17,0.0,1,0.0,4,24.0
Jake Inez - Limited Editions,3,0.32,300.0,0.2,3,0.6000000000000001,31,1.0
Alpacas V2,1,0.11,11.11,0.0,1,0.0,9,9.0
Jord Hammond Editions,1,0.11,100.0,0.2,1,0.2,108,1.0
Sergio Antoni Editions,1,0.11,100.0,0.05,1,0.05,6,1.0
Gregory Halpern | ZZYZX,1,0.11,2.94,0.0,2,0.0,12,68.0
The Wes Lang F.A.T. Series 1,1,0.11,0.33,0.6,1,0.6,160,300.0
Eric Rubens Editions,3,0.32,300.0,0.23,3,0.6900000000000001,147,1.0
Cath Simard Editions,8,0.86,800.0,1.07,8,8.56,207,1.0
Sinna Nasseri - Rescue Sketches,1,0.11,8.33,4.0,1,4.0,6,12.0
The Wrapture by Dmitri Cherniak,3,0.32,8.0,0.0,4,0.0,35,50.0
WHO WE ARE 200,2,0.22,1.5,0.45,3,1.35,85,200.0
Bloom I,1,0.11,8.33,0.0,1,0.0,10,12.0
Feral File #005 - Instructions Follow,1,0.11,7.14,0.0,1,0.0,8,14.0
Michael Christopher Brown,1,0.11,9.52,1.0,2,2.0,4,21.0
This is What Hatred Did,1,0.11,4.0,0.0,2,0.0,9,50.0
desiderium by zach deloach,1,0.11,15.0,0.2,3,0.6000000000000001,14,20.0
Feral File #001 - Social Codes,2,0.22,10.08,3.0,13,39.0,37,129.0
Water World V4,1,0.11,12.5,0.0,1,0.0,2,8.0
CarloVandeRoer Studio,2,0.22,100.0,0.0,2,0.0,2,2.0
Embryonic NFT,1,0.11,5.06,1e-06,4,4e-06,32,79.0
Ursula by Hannah Whitaker,1,0.11,5.0,0.75,2,1.5,13,40.0
APIARY.,1,0.11,2.33,0.0,1,0.0,21,43.0
Playing hide and seek,1,0.11,20.0,0.15,1,0.15,2,5.0
Anamnesis by Chris Arslain,1,0.11,10.0,0.12,2,0.24,5,20.0
Crayon Codes,2,0.22,1.54,0.1,3,0.30000000000000004,74,195.0
Lumberland,1,0.11,1.85,0.4,1,0.4,40,54.0
Planet Earth - Astrographz Astrodrop #1,2,0.22,200.0,0.05,2,0.1,64,1.0
Bin Kingz by Scott Marsh,1,0.11,0.21,0.17,1,0.17,252,473.0
Nicholas Keays,1,0.11,100.0,0.0,1,0.0,1,1.0
Akbar Son of emil,1,0.11,13.33,0.11,4,0.44,10,30.0
FRQ_NCY Collection,1,0.11,20.0,0.0,1,0.0,16,5.0
THE AFRONAUTS,3,0.32,6.67,0.75,3,2.25,33,45.0
By Accident,1,0.11,4.55,0.02,1,0.02,30,22.0
Ice Atlas,1,0.11,4.0,0.0,2,0.0,2,50.0
Window Stories by Siddharth Setia,1,0.11,3.33,0.25,1,0.25,10,30.0
Cloud Street,1,0.11,6.45,0.25,2,0.5,15,31.0
A FREE COUNTRY,1,0.11,10.0,0.33,4,1.32,11,40.0
The Eternal Pump by Dmitri Cherniak,3,0.32,8.0,474.99,4,1899.96,37,50.0
Hundo Cubanos,2,0.22,4.0,0.1,4,0.4,51,100.0
film-god Collection,1,0.11,100.0,0.0,1,0.0,5,1.0
The Heights,1,0.11,6.25,19.0,2,38.0,20,32.0
Kitsune Warriors,1,0.11,11.11,0.5,2,1.0,14,18.0
SpaceBoysNFT,7,0.75,0.54,0.01,48,0.48,4643,8888.0
The Forest People,2,0.22,20.0,0.4,6,2.4000000000000004,15,30.0
Latent Places,1,0.11,16.67,0.1,10,1.0,34,60.0
Amazon Facades - Luiz Braga,1,0.11,2.0,1.0,1,1.0,18,50.0
Faded Dreams,1,0.11,2.5,0.1,1,0.1,8,40.0
More than a Moment,1,0.11,2.0,0.8,1,0.8,24,50.0
A Moment Forever - The Stories By Lola Hubner,2,0.22,9.09,1.0,2,2.0,19,22.0
DRIVE // BY DAVE KRUGMAN,4,0.43,4.5,2.69,5,13.45,67,111.0
Last-Beach,1,0.11,2.5,0.2,1,0.2,19,40.0
NonceBox Hall of Fame,2,0.22,3.61,0.5,3,1.5,73,83.0
The Airport,2,0.22,6.45,1.0,2,2.0,18,31.0
A Moment Forever,2,0.22,8.0,0.25,2,0.5,20,25.0
Legends of Time,1,0.11,12.5,0.0,1,0.0,5,8.0
The Mountains Are Calling - Aotearoa New Zealand,2,0.22,10.0,2.0,2,4.0,15,20.0
Joy of discovery,1,0.11,4.0,1.6,1,1.6,24,25.0
The Glass House,1,0.11,1.49,2.0,1,2.0,17,67.0
Astrographz,2,0.22,3.9,1.04,3,3.12,65,77.0
"DON""T BUY THIS -> old contract, we've moved! -> link on collection page!",1,0.11,1.3,0.0,13,0.0,277,1000.0
Gabe Weis Experience Collection,1,0.11,12.5,0.33,2,0.66,118,16.0
Sound  of  Silence,3,0.32,10.0,0.25,4,1.0,18,40.0
Block Height,1,0.11,2.53,0.06,10,0.6,49,396.0
Digital Betta,2,0.22,7.5,0.5,3,1.5,28,40.0
CatDirty,1,0.11,9.38,0.2,3,0.6000000000000001,218,32.0
Non-Fungible Soup,4,0.43,0.2,0.04,4,0.16,1119,2048.0
Tinta,1,0.11,4.0,0.14,2,0.28,40,50.0
Artifacts by Gabe Weis,1,0.11,20.0,13.37,2,26.74,7,10.0
Ocean Raw,1,0.11,11.43,0.25,4,1.0,19,35.0
Shadow Play: The Lost Souls,1,0.11,33.33,0.5,6,3.0,8,18.0
Aerial Dreamscapes,2,0.22,5.0,0.35,2,0.7,35,40.0
A spectre of my mortal soul,1,0.11,100.0,0.0,1,0.0,1,1.0
Exterior,2,0.22,8.0,0.15,12,1.7999999999999998,88,150.0
MochiPositionNFT,1,0.11,0.49,0.0,1,0.0,166,204.0
AOTEAROA - RANGIATEA KI TE WHENUA (WHERE THE HEAVENS MEET THE EARTH),1,0.11,3.33,0.3,1,0.3,12,30.0
Doodle de Programming,3,0.32,7.27,5.0,8,40.0,51,110.0
Beautiful Afghanistan,1,0.11,25.0,1.0,5,5.0,13,20.0
processed (art): mirage,2,0.22,0.39,0.06,3,0.18,506,768.0
PALETTES OF AOTEAROA - THE PLACE OF GREENSTONE,2,0.22,6.25,1.0,2,2.0,23,32.0
KalebJohnston Collection,1,0.11,100.0,0.0,1,0.0,1,1.0
This Punk Does Not Exist by Diet LARVA,1,0.11,2.72,0.0,11,0.0,16,404.0
Alien Sceneries,1,0.11,6.25,0.19,5,0.95,35,80.0
Supernatural Delight,1,0.11,6.25,0.5,1,0.5,15,16.0
_juanrg92_,1,0.11,33.33,0.0,1,0.0,3,3.0
IMAGINARY GANG (Migration in progress),1,0.11,0.48,0.4,1,0.4,51,208.0
House of Ones,2,0.22,13.56,2.2,8,17.6,28,59.0
Weird Freak,1,0.11,10.0,0.05,3,0.15000000000000002,119,30.0
Symphonies,1,0.11,3.33,0.1,1,0.1,14,30.0
The Divine Comedy Art,1,0.11,3.0,0.04,3,0.12,20,100.0
ART HAUS,1,0.11,0.1,0.18,1,0.18,134,1000.0
function draw(),1,0.11,4.17,0.8,2,1.6,26,48.0
"Carroll ""Chip"" Walker",2,0.22,5.08,0.05,6,0.30000000000000004,91,118.0
Illiquid,1,0.11,6.67,0.9,4,3.6,29,60.0
LazyDoges,1,0.11,19.72,0.25,14,3.5,35,71.0
Babylon Garden NFT,1,0.11,0.38,0.0,1,0.0,199,263.0
Degen'$ Farm,1,0.11,0.83,0.04,8,0.32,191,961.0
Gener8tive One-Offs,2,0.22,57.14,15.0,4,60.0,5,7.0
The Sounds Of JPGs,1,0.11,1.9,0.02,2,0.04,70,105.0
Showdeer Editions,4,0.43,30.43,0.01,7,0.07,636,23.0
Endo,1,0.11,12.5,1.0,1,1.0,5,8.0
Ishtar Gate (Babylon.finance),2,0.22,0.5,0.69,2,1.38,397,397.0
The Holy Fool,1,0.11,3.6,0.1,8,0.8,88,222.0
BlockBirds,1,0.11,0.18,0.06,2,0.12,352,1111.0
Petra Cortright - Room,3,0.32,2.31,1.25,7,8.75,158,303.0
Frederik Vanhoutte (W:Blut),1,0.11,11.11,3.5,1,3.5,5,9.0
TRASHPUNKS V2,1,0.11,0.32,0.1,2,0.2,31,620.0
TextPunks,1,0.11,4.0,0.69,4,2.76,68,100.0
CryptoBonsais,1,0.11,16.67,0.0,1,0.0,2,6.0
SYNFTs,2,0.22,1.17,0.1,4,0.4,130,342.0
Fucked Crypto Homers,1,0.11,1.25,0.0,25,0.0,208,1998.0
CryptoSergs Archive,1,0.11,0.54,0.1,6,0.6000000000000001,334,1111.0
1001 Dagssons,1,0.11,1.0,0.02,2,0.04,76,200.0
BlockPrimes,1,0.11,3.77,0.05,4,0.2,76,106.0
The Nude,1,0.11,6.67,0.15,1,0.15,18,15.0
bktr.io,3,0.32,1.88,0.1,20,2.0,310,1066.0
BeyondElements,2,0.22,55.56,0.49,5,2.45,58,9.0
Emergent,1,0.11,2.0,0.33,2,0.66,47,100.0
TRASHPUNKS,1,0.11,1.79,0.24,2,0.48,42,112.0
dangiuz,1,0.11,33.33,0.0,1,0.0,3,3.0
Experiment!,1,0.11,0.93,0.18,1,0.18,117,108.0
Showdeer,2,0.22,0.71,0.25,5,1.25,344,702.0
ElementBlocks,1,0.11,3.39,0.75,4,3.0,63,118.0
"Swipes, Stripes, Spills and Splashes",1,0.11,13.33,2.6,2,5.2,9,15.0
Victor Mosquera,2,0.22,0.5,1.2,2,2.4,98,399.0
Stylus,1,0.11,1.01,0.19,1,0.19,59,99.0
Livia Tonn,2,0.22,25.0,0.0,3,0.0,11,12.0
Future Land,1,0.11,0.45,10.0,1,10.0,62,220.0
Art by Turning Torso,1,0.11,1.4,0.04,3,0.12,84,214.0
The ABSTRACT Store V2,3,0.32,8.0,1.5,8,12.0,54,100.0
Jenisu,1,0.11,1.05,6.9,1,6.9,27,95.0
Rope Makers United,1,0.11,1.12,0.0,1,0.0,728,89.0
Tom Yoo,2,0.22,0.38,0.13,5,0.65,145,1321.0
CheezeWizard,3,0.32,0.08,0.04,6,0.24,1407,7916.0
Peepeth Badges,1,0.11,0.47,0.0,1,0.0,141,211.0
Realiti,1,0.11,3.23,1.45,6,8.7,80,186.0
AIFX,1,0.11,0.79,0.4,2,0.8,149,254.0
Juicy Fruits Genesis,1,0.11,0.32,0.059,2,0.118,261,617.0
Coodles,6,0.65,0.12,0.02,11,0.22,4738,8888.0
RugBurn,1,0.11,0.1,0.6,1,0.6,380,999.0
Arcus by Rik Oostenbroek,1,0.11,2.5,13.79,1,13.79,31,40.0
Pork1984 | Genesis,1,0.11,0.14,0.01,10,0.1,2352,6985.0
Stonkies,1,0.11,0.91,0.05,1,0.05,68,110.0
Look Labs 420 Buds,3,0.32,0.06,0.12,11,1.3199999999999998,540,19736.0
2112.run Genesis Cryptorunners,3,0.32,0.46,0.08,12,0.96,1223,2609.0
Supremacy Achievements,1,0.11,5.26,0.0,1,0.0,1963,19.0
2112.run rootPasses,3,0.32,133.33,0.02,8,0.16,1276,6.0
RaidParty Heroes,3,0.32,0.13,0.35,7,2.4499999999999997,729,5320.0
MarenDAO,1,0.11,0.15,0.0,1,0.0,325,666.0
BabyToadz By CreatureToadz,4,0.43,0.28,0.04,4,0.16,471,1410.0
Weiner Fish,2,0.22,4.0,0.0,112,0.0,554,2800.0
AnonymiceBreeding,3,0.32,0.2,0.25,7,1.75,1766,3550.0
FlipToadz,2,0.22,0.09,0.0,6,0.0,2184,6969.0
MaskDAO Word on the Street,3,0.32,0.4,0.01,3,0.03,555,754.0
Deep Sea Jellys,3,0.32,0.03,0.0,3,0.0,6919,9970.0
MaskDAO Golden Ticket,2,0.22,0.39,0.05,2,0.1,404,512.0
Visa Punk,2,0.22,0.2,0.01,2,0.02,586,1001.0
Juicy Derivatives,1,0.11,2.7,0.05,1,0.05,34,37.0
The numbers.,1,0.11,1.01,0.1,1,0.1,61,99.0
3DSockets,1,0.11,10.0,0.14,4,0.56,21,40.0
Sockets,1,0.11,1.05,0.5,3,1.5,153,286.0
Party Horses: Horse Party 2022,1,0.11,0.5,0.065,2,0.13,289,400.0
PartyHorses,1,0.11,0.94,0.1,30,3.0,1131,3197.0
Party Horses Pregame,2,0.22,0.35,0.02,7,0.14,1522,2000.0
Neo Tokyo Outer Lands,3,0.32,0.07,0.18,3,0.54,1095,4161.0
Squarmies,3,0.32,0.92,0.01,32,0.32,1461,3489.0
Flow Fields GenArt,1,0.11,0.16,0.0,2,0.0,558,1250.0
Dogdles NFT,1,0.11,0.2,0.0,3,0.0,821,1480.0
Time Atlas 🌐 by Paolo Tonon,2,0.22,1.65,0.04,4,0.16,192,242.0
Crypto Todlers NFT,3,0.32,0.92,0.01,7,0.07,356,758.0
IamWoman,1,0.11,1.25,0.26,1,0.26,46,80.0
Strawberry Spiced Genesis Collection,1,0.11,14.29,0.38,6,2.2800000000000002,24,42.0
Titan Tiki 3D,2,0.22,0.28,0.1,2,0.2,315,723.0
FLUF Haus,2,0.22,60.0,0.09,3,0.27,481,5.0
Titan Tiki,3,0.32,0.3,0.04,3,0.12,464,1000.0
S33D (For Riddles & Puzzles),2,0.22,1.11,0.02,14,0.28,337,1258.0
summer noon,1,0.11,50.0,0.0,1,0.0,2,2.0
Yat Gems,7,0.75,300.0,0.07,9,0.6300000000000001,520,3.0
INFINITE PRESSURE by Chuck Anderson,2,0.22,3.03,10.0,3,30.0,61,99.0
JR - Can Art Change the War?,2,0.22,0.17,0.12,2,0.24,872,1159.0
Zoologic by ixnayokay,2,0.22,2.47,0.5,2,1.0,54,81.0
The Revival Divas at a BK Street Fair in 2217,1,0.11,100.0,0.0,1,0.0,1,1.0
Time Owes Me Rest Again,1,0.11,16.67,0.0,1,0.0,4,6.0
Fridgits,1,0.11,0.3,0.04,5,0.2,263,1688.0
Meme VIP,3,0.32,0.45,0.1,16,1.6,677,3555.0
Mad Pups Black History Month Drop,2,0.22,2.5,2.0,2,4.0,16,80.0
THE TOKS,3,0.32,0.24,0.01,18,0.18,1526,7539.0
Forever Apes Rise,1,0.11,0.77,0.04,7,0.28,359,913.0
SuperTripNexus,1,0.11,60.0,0.33,3,0.99,49,5.0
Melancholia Lane,1,0.11,16.67,0.0,1,0.0,5,6.0
Metaburps by bullxndr,1,0.11,25.0,0.04,1,0.04,18,4.0
Canvas by Felt Zine,2,0.22,0.8,0.08,4,0.32,212,500.0
Sunrise Art,2,0.22,1.98,0.0,2,0.0,49,101.0
CANYON CASTATOR V3,1,0.11,10.0,0.0,1,0.0,10,10.0
Van Minion,2,0.22,1.1,0.06,9,0.54,331,819.0
ROOFTOPS.,2,0.22,3.95,2.22,3,6.66,66,76.0
CHAOS Urs Fischer,2,0.22,1.74,567.0,2,1134.0,41,115.0
Verisart,1,0.11,2.27,0.1,1,0.1,37,44.0
Golden Future by Brendan North,2,0.22,200.0,0.13,2,0.26,174,1.0
Primera by Mitchell and Yun,1,0.11,0.25,0.3,1,0.3,226,400.0
FEWOCiOUS x ComplexCon,2,0.22,200.0,0.73,2,1.46,298,1.0
Creepy Creams: Alpha Wave,2,0.22,0.13,0.18,2,0.36,377,1510.0
Genzee,2,0.22,0.04,0.08,4,0.32,2877,9957.0
NFT Affirmations,9,0.97,0.81,0.01,26,0.26,1796,3208.0
INSTITUT,1,0.11,1.08,0.2,1,0.2,32,93.0
The Waq Waq Island Manuscript,2,0.22,133.33,0.1,8,0.8,213,6.0
