name,owners_with_asset_in_project,percent_of_owners_with_asset_in_project,percent_owned,project_floor,total_assets_owned,total_project_floor,total_num_owners,total_supply
Farm Land by Pixels,4,0.43,0.12,0.3,6,1.7999999999999998,2334,5000.0
omgkirby Genesis,19,2.04,1.53,0.1,46,4.6000000000000005,1684,3000.0
METADOMEZ OFFICIAL,2,0.22,0.73,0.0,9,0.0,318,1237.0
Cheeky Chimps Club NFT,4,0.43,0.99,0.05,33,1.6500000000000001,544,3333.0
Sacred Skulls (Official),13,1.4,0.43,0.06,38,2.28,3869,8888.0
FULL SEND METACARD NFT,7,0.75,0.16,0.9,16,14.4,7299,10000.0
Creepz Invasion Pass,10,1.08,1000.0,0.07,10,0.7000000000000001,3563,1.0
Lil Pudgys,11,1.18,0.11,0.12,21,2.52,6251,19841.0
Rollbit VIP Passes,8,0.86,0.73,0.04,8,0.32,715,1100.0
Star Flower by Ruben Alexander,13,1.4,3.3,0.02,33,0.66,677,1000.0
Panelscape 🅰🅱 by Paolo Tonon,9,0.97,2.67,0.08,14,1.12,351,525.0
Party Grandpa | Retirement Club,2,0.22,0.03,0.02,2,0.04,2676,6000.0
Cosmic Labs,5,0.54,0.09,0.03,8,0.24,3295,9000.0
Ninjalerts Lifetime License,6,0.65,600.0,0.22,6,1.32,1031,1.0
Women and Weapons,16,1.72,0.27,0.18,27,4.859999999999999,5759,10000.0
KingFrogs,21,2.26,0.23,0.03,36,1.08,5542,15665.0
BabyBoomerNFT,1,0.11,0.05,0.0,1,0.0,815,2167.0
Boss Beauties,16,1.72,0.41,1.05,41,43.050000000000004,5541,10000.0
BattleRoyaleMintPass,1,0.11,3.33,0.0,1,0.0,30,30.0
Doge Battle,2,0.22,0.23,0.0,16,0.0,1461,6969.0
Claylings,4,0.43,0.22,0.13,9,1.17,2156,4040.0
BLU Blox,6,0.65,0.12,0.01,12,0.12,3748,10000.0
NFYE OFFICIAL,1,0.11,0.54,0.02,10,0.2,725,1860.0
HypeHippo.io,4,0.43,0.17,0.0,17,0.0,3815,10000.0
Crypto Pills by Micha Klein,6,0.65,0.21,0.06,21,1.26,2218,10000.0
8 BIT UNIVERSE,6,0.65,2.13,0.03,189,5.67,3474,8887.0
Popular Punks,1,0.11,1.01,0.01,9,0.09,88,888.0
Koala Intelligence Agency,8,0.86,0.14,0.03,14,0.42,5044,10000.0
CHIBI DINOS,4,0.43,0.08,0.1,8,0.8,3215,10000.0
SpacePunksClub,2,0.22,0.02,0.06,2,0.12,4296,9995.0
Mad Banana Union,4,0.43,4.1,0.01,286,2.86,2303,6969.0
Incognito,7,0.75,0.14,0.02,14,0.28,3228,10000.0
Lazy Lions,16,1.72,0.41,1.02,41,41.82,5106,10079.0
Yat,17,1.83,0.26,0.01,30,0.3,6967,11673.0
SupDucks,22,2.37,0.41,0.64,41,26.240000000000002,3580,10001.0
Lonely Alien Space Club,4,0.43,0.04,0.02,4,0.08,4021,10001.0
Satoshibles,5,0.54,0.16,0.14,8,1.12,1461,5000.0
Crypto Duckies,5,0.54,0.12,0.04,6,0.24,1743,4998.0
Pop Wonder Editions,9,0.97,53.12,0.25,17,4.25,634,32.0
LATENCY,11,1.18,240.0,0.04,12,0.48,347,5.0
Proofer DAO,30,3.23,3000.0,4.5,30,135.0,104,1.0
Mirage Gallery Curated,3,0.32,1.54,0.06,16,0.96,167,1037.0
Ash Chapter One: Carbon,11,1.18,1.86,1.74,14,24.36,648,751.0
merge.,27,2.9,0.11,0.25,27,6.75,9128,23942.0
-SUBTRACTION-,11,1.18,2.54,0.35,13,4.55,351,512.0
urn: genesis collection,10,1.08,600.0,0.03,12,0.36,1349,2.0
Memberships - Mirage Gallery,3,0.32,5.88,0.25,3,0.75,85,51.0
Fomoverse,10,1.08,0.81,1.25,10,12.5,784,1234.0
LOSTPOETS,45,4.84,1.11,0.1,309,30.900000000000002,8342,27818.0
Singularity by Hideki Tsukamoto,25,2.69,3.91,2.5,40,100.0,395,1024.0
Starlings,9,0.97,0.35,0.04,35,1.4000000000000001,2786,10070.0
Star Dusts,4,0.43,0.4,0.03,4,0.12,612,999.0
Leizhu's Collection,6,0.65,12.0,0.0,6,0.0,14,50.0
Possessed    official,23,2.47,0.69,26.5,25,662.5,2982,3602.0
Grailers,22,2.37,6.73,1.4,33,46.199999999999996,253,490.0
ProofGrails DAO,27,2.9,2700.0,20.0,27,540.0,81,1.0
Permies,11,1.18,2.7,4.6,15,69.0,500,555.0
Drifting by Simon De Mai,2,0.22,1.1,0.08,2,0.16,129,182.0
RAC x sound.xyz,6,0.65,4.5,0.39,9,3.5100000000000002,148,200.0
Gallery General Membership Cards,60,6.45,6000.0,0.04,60,2.4,3961,1.0
HOT MESS,8,0.86,600.0,0.3,18,5.3999999999999995,119,3.0
Jake's World Editions,14,1.51,207.69,1.29,27,34.83,245,13.0
LetsWalk,15,1.61,33.33,3.4,24,81.6,676,72.0
Family Mooks Col,3,0.32,5.26,0.0,3,0.0,172,57.0
VeeFriends Series 2,91,9.78,0.72,1.08,303,327.24,19273,42106.0
VaynerSports Pass VSP,41,4.41,0.71,0.42,110,46.199999999999996,6950,15555.0
Sneaky's Internet Friends Genesis,14,1.51,1.15,1.08,23,24.840000000000003,1322,2000.0
ChipArt,72,7.74,21.43,0.03,150,4.5,332,700.0
Rubber Duckz Honoraries,7,0.75,350.0,0.3,7,2.1,80,2.0
Shadow Quest,6,0.65,0.11,0.01,17,0.17,801,15679.0
Rubber Duckz,105,11.29,11.05,0.62,221,137.02,914,2000.0
Rug Radio - Genesis NFT,60,6.45,0.92,0.19,184,34.96,9945,20000.0
Shaq Gives Back,7,0.75,0.27,0.01,27,0.27,5365,10000.0
lmaginary      Ones     OfficiaI,7,0.75,1.73,23.5,7,164.5,355,404.0
Burberry official,8,0.86,1.54,25.3,8,202.4,459,521.0
Aswang      Tribe,8,0.86,1.37,0.0,8,0.0,534,582.0
Oddstronauts  Official,9,0.97,1.13,21.5,9,193.5,711,799.0
Mindblowon     Universe,11,1.18,0.74,23.5,11,258.5,1316,1491.0
Garbage  Friends   Official,10,1.08,0.73,20.0,10,200.0,1203,1371.0
BBRC   OfficiaI,7,0.75,1.65,21.5,7,150.5,373,423.0
PATEK PHILIPPE     OFFICIAL,9,0.97,0.98,12.3,9,110.7,813,918.0
Coca-Cola  Pixels,6,0.65,3.33,0.0,6,0.0,169,180.0
BIvck Paris Official,6,0.65,2.12,0.0,6,0.0,239,283.0
Coca-Cola           Official,14,1.51,0.73,0.0,15,0.0,1777,2047.0
DoIce            Gabbana,8,0.86,1.4,0.0,8,0.0,486,571.0
Ragnarok OfficiaI,8,0.86,1.49,18.9,8,151.2,476,538.0
Youtopia Official,9,0.97,1.04,22.8,9,205.20000000000002,762,864.0
Nintendo        Official,8,0.86,1.42,0.0,8,0.0,467,562.0
BEANZ   OfficiaI,9,0.97,1.06,6.5,9,58.5,750,848.0
Apple OfficiaI,10,1.08,0.63,23.5,10,235.0,1413,1597.0
Louis Vuitton,11,1.18,0.66,15.0,12,180.0,1581,1819.0
Genesis Apiens OfficiaI,9,0.97,0.83,23.4,9,210.6,955,1089.0
Mystics X Invisible Friends,7,0.75,1.88,18.0,7,126.0,340,372.0
Lonely Legends nfts,11,1.18,0.67,22.0,12,264.0,1571,1783.0
The Squids     OfficiaI,9,0.97,0.77,22.5,9,202.5,1024,1164.0
SlimHoods 3D,10,1.08,0.74,0.0,10,0.0,1193,1358.0
BAYC X PUNKS    BABY,6,0.65,2.0,0.0,6,0.0,245,300.0
BAYC METAKEY,6,0.65,2.73,0.0,6,0.0,191,220.0
NIKE X RTFKT PASS,6,0.65,2.62,0.0,6,0.0,200,229.0
Coca-Cola     Official,8,0.86,1.51,0.0,8,0.0,483,529.0
Budverse Cans - Heritage Edition Official,10,1.08,0.64,0.0,11,0.0,1527,1715.0
Louis Vuitton    OfficiaI,8,0.86,1.25,0.0,8,0.0,577,639.0
Louis Vuitton Apes,9,0.97,0.99,0.0,9,0.0,807,908.0
Murakami flowers kaikai,10,1.08,0.76,0.0,10,0.0,1149,1310.0
Possessed  official,9,0.97,0.69,23.8,9,214.20000000000002,1142,1297.0
GUCCl                 OFFlClAL,8,0.86,1.52,0.0,8,0.0,471,527.0
Coca Cola Official,10,1.08,0.6,0.0,11,0.0,1602,1824.0
UgIy    PeopIe    OfficiaI,3,0.32,1.91,0.0,3,0.0,129,157.0
BEANZ            officiaI,8,0.86,0.81,12.0,8,96.0,859,983.0
BAYC X PUNKS BABY,8,0.86,0.82,20.0,8,160.0,853,975.0
PATEK PHILIPPE    OFFICIAL,8,0.86,0.99,14.6,8,116.8,733,809.0
Beatbots OfficiaI,7,0.75,1.31,18.9,7,132.29999999999998,475,536.0
Coca-Cola    Official,9,0.97,0.57,15.6,9,140.4,1404,1571.0
Rolex   Official,9,0.97,0.67,15.0,9,135.0,1184,1349.0
Baby Doge Army  nft,6,0.65,2.01,5.0,6,30.0,269,299.0
Louis Vuitton OfficiaI,6,0.65,1.74,33.0,6,198.0,295,344.0
Louis Vuitton Apes nft,8,0.86,1.66,31.0,8,248.0,441,482.0
Garbage Friends    OfficiaI,8,0.86,0.78,23.5,8,188.0,901,1032.0
Victorias          Secret,6,0.65,1.44,16.0,6,96.0,368,416.0
NIKE  X  RTFKT  OFFICIAL,11,1.18,0.63,15.0,12,180.0,1658,1900.0
Beanzuki  X BAYC,9,0.97,0.71,0.0,9,0.0,1108,1259.0
SUPERPLASTIC X BAYC        OFFICIAL,7,0.75,1.6,15.0,7,105.0,383,437.0
Vacheron  Constantin,7,0.75,0.61,0.0,8,0.0,1148,1302.0
lmaginary   Ones,9,0.97,0.73,26.8,9,241.20000000000002,1071,1234.0
Ghxsts Comics,27,2.9,4.71,0.59,52,30.68,801,1103.0
Jake x Jenkins,17,1.83,0.63,0.03,17,0.51,2112,2689.0
DecentralEyesMashup by Coldie,14,1.51,2.57,0.64,16,10.24,404,623.0
inexplicable images,2,0.22,15.0,0.0,3,0.0,15,20.0
PUNKS: Origin Stories,52,5.59,7.81,0.1,457,45.7,3469,5848.0
Probably Something Genesis Passes,28,3.01,19.05,5.0,32,160.0,144,168.0
entretiempos by Marcelo Soria-Rodríguez,14,1.51,3.1,0.3,31,9.299999999999999,461,1000.0
Zxdiacs - A Ghxsts Collection,12,1.29,125.0,3.99,30,119.7,467,24.0
Confecta by Nick Kuder,14,1.51,21.0,1.25,21,26.25,78,100.0
RTFKT - MNLTH,50,5.38,5000.0,9.93,50,496.5,5873,1.0
Seekers by JeyRam,3,0.32,2.4,2.5,3,7.5,70,125.0
Totality by Hideki Tsukamoto,21,2.26,5.21,0.22,21,4.62,386,403.0
Ensō by Matto,8,0.86,1.4,0.07,14,0.9800000000000001,676,1000.0
Transitions by Jason Ting x Matt Bilfield,26,2.8,1.68,0.06,79,4.74,2422,4712.0
Intertwined Intelligences 2021,1,0.11,50.0,0.0,1,0.0,2,2.0
Worldwide Webb Land,40,4.3,0.97,1.3,92,119.60000000000001,4781,9508.0
DEGENERATIVE ART by JAKE,3,0.32,11.11,3.5,3,10.5,21,27.0
RTFKT - CloneX Mintvial,8,0.86,2.38,29.44,10,294.40000000000003,418,420.0
SUN SIGNALS,9,0.97,0.89,0.8,9,7.2,435,1010.0
CENTURY by Casey REAS,21,2.26,3.9,0.9,39,35.1,561,1000.0
Archetype by Kjetil Golid,16,1.72,7.5,7.5,45,337.5,312,600.0
The Blocks of Art by Shvembldr,11,1.18,4.6,3.74,23,86.02000000000001,187,500.0
Fragments of an Infinite Field by Monica Rizzolli,28,3.01,7.23,1.89,74,139.85999999999999,570,1024.0
Ringers by Dmitri Cherniak,19,2.04,5.1,37.0,51,1887.0,284,1000.0
Elementals by Michael Connolly,18,1.94,6.34,0.99,38,37.62,370,599.0
Dreams by Joshua Bagley,15,1.61,7.14,0.87,50,43.5,388,700.0
Alien Clock by Shvembldr,10,1.08,3.04,1.29,11,14.190000000000001,146,362.0
Ecumenopolis by Joshua Bagley,15,1.61,4.14,0.99,28,27.72,426,676.0
Obicera by Alexis André,11,1.18,2.46,0.2,13,2.6,350,529.0
Pathfinders by luxpris,9,0.97,3.3,0.16,33,5.28,501,1000.0
Rinascita by Stefano Contiero,15,1.61,2.61,0.79,29,22.91,737,1111.0
MetaHero Universe: United Planets,80,8.6,3672.73,0.08,404,32.32,11989,11.0
10KTF,43,4.62,2.3,1.23,422,519.06,4955,18377.0
Sotofish,1,0.11,0.67,0.6,1,0.6,105,150.0
Terrain.Art,1,0.11,25.0,0.0,1,0.0,2,4.0
CrypToadz by GREMPLIN,87,9.35,2.94,3.94,206,811.64,4196,7014.0
Rings Genesis by Nick Kuder,4,0.43,10.77,13.0,7,91.0,48,65.0
Alien Insects by Shvembldr,12,1.29,1.9,0.2,19,3.8000000000000003,443,1000.0
bitGANs,13,1.4,5.04,0.49,26,12.74,286,516.0
Marbled,1,0.11,12.5,1.24,2,2.48,14,16.0
Doodle de Programming,2,0.22,3.64,5.0,4,20.0,51,110.0
Dandelion Sky,2,0.22,2.0,0.04,2,0.08,66,100.0
Cypher by Hideki Tsukamoto,17,1.83,3.81,0.83,39,32.37,535,1024.0
ippsketchbook,1,0.11,25.0,0.0,2,0.0,2,8.0
Jenkins the Valet: The Writer's Room,32,3.44,0.86,1.4,60,84.0,3014,6942.0
Pixel Vault Founder's DAO,59,6.34,8.07,3.33,476,1585.08,2941,5902.0
House of Ones,1,0.11,6.78,1.23,4,4.92,30,59.0
Avid Lines,13,1.4,5.0,1.95,25,48.75,262,500.0
Inverted Ape Club,4,0.43,0.37,0.02,7,0.14,930,1876.0
Views from the Apocalypse,3,0.32,6.74,0.25,6,1.5,37,89.0
"Bushido Apes, Peasants and Items",4,0.43,5.63,0.03,13,0.39,372,231.0
PUNKS Comic,52,5.59,2.1,0.15,363,54.449999999999996,6909,17301.0
The Fungible by Pak,13,1.4,0.29,2.0,18,36.0,907,6302.0
Fermata Collection,1,0.11,1.82,0.22,1,0.22,86,55.0
Voxies,10,1.08,1.82,0.28,182,50.96000000000001,1772,10000.0
Modules,1,0.11,10.0,4.5,1,4.5,9,10.0
NFTBoxes,44,4.73,2.39,0.01,1053,10.53,4665,44117.0
SuperRare,54,5.81,1.37,0.1,422,42.2,6569,30890.0
MakersPlace,36,3.87,0.22,0.03,190,5.7,16118,84806.0
MoonbirdPunks,7,0.75,0.32,0.01,8,0.08,1074,2469.0
OOF Collective Official,11,1.18,0.79,0.09,14,1.26,1015,1765.0
Year of the Woman Beholders Pass,29,3.12,2900.0,0.01,29,0.29,928,1.0
SHE PROJECT NFT,7,0.75,14.91,0.05,24,1.2000000000000002,79,161.0
Zuki mfer,3,0.32,0.9,0.0,63,0.0,2339,6969.0
Seekers of Truth IlluminatiNFT Mint Pass,29,3.12,1325.0,0.01,53,0.53,3820,4.0
VR Future Genesis,8,0.86,0.66,0.01,51,0.51,2725,7776.0
A LIT Invitation to Kindness,20,2.15,666.67,0.01,20,0.2,6115,3.0
Mega City Medallions,3,0.32,1.66,0.01,7,0.07,191,422.0
AzukiPunks,2,0.22,0.27,0.0,12,0.0,954,4500.0
MEV Army,25,2.69,0.69,0.07,69,4.83,3756,9999.0
RoganDAO,1,0.11,0.92,0.02,5,0.1,54,545.0
Women Doods,1,0.11,0.15,0.0,3,0.0,357,2065.0
EyeStar NFT,1,0.11,0.03,0.0,1,0.0,1016,3651.0
WHNFT by Waffle Frens,1,0.11,0.15,0.01,2,0.02,379,1317.0
Doockles,3,0.32,0.32,0.0,32,0.0,1635,9999.0
Flower Friends Genesis,4,0.43,0.2,0.0,11,0.0,1850,5555.0
GENESIS LUCKY PANDA,1,0.11,0.01,0.0,1,0.0,1500,7114.0
Phouns NFT,6,0.65,0.46,0.0,17,0.0,813,3661.0
Sock Pops,1,0.11,0.32,0.0,5,0.0,206,1569.0
SmolAPES Official,2,0.22,0.58,0.0,22,0.0,469,3799.0
AmongEm,2,0.22,0.5,0.0,22,0.0,1150,4444.0
Frosties NFT,4,0.43,0.18,0.0,16,0.0,2125,8888.0
Clock 8008,3,0.32,0.31,0.01,5,0.05,435,1625.0
Ben Mezrich Project - Meme Stock Collection,28,3.01,0.87,0.04,52,2.08,3520,6000.0
StudioUno Norte,8,0.86,9.65,0.02,36,0.72,235,373.0
The Infinite Machine Movie Collection,10,1.08,0.6,0.19,25,4.75,1452,4166.0
Lucid Paths,2,0.22,0.2,0.01,2,0.02,589,1000.0
DotCom Seance,1,0.11,0.25,0.09,1,0.09,192,397.0
Minted Teddy,3,0.32,0.91,0.04,10,0.4,519,1095.0
Uncool Cats NFT,7,0.75,0.39,0.0,27,0.0,2667,6969.0
Icy Founders Club,13,1.4,1.13,0.44,15,6.6,1294,1325.0
The Superlative Secret Society,15,1.61,0.21,0.04,23,0.92,6031,11110.0
NiftyStonks,18,1.94,6.21,0.12,21,2.52,312,338.0
LinksDAO,39,4.19,0.81,0.31,74,22.94,5282,9090.0
Flyfish Club,13,1.4,0.66,3.33,20,66.6,1323,3035.0
Letters to My Future Self by Ryan Struhl,14,1.51,2.7,0.09,27,2.4299999999999997,577,1000.0
Gutter Punks - Women Tribe,4,0.43,0.08,0.01,8,0.08,5314,9999.0
Ronin By Bushidos,5,0.54,0.9,0.05,18,0.9,884,2000.0
Women Tribe NFT,5,0.54,0.09,0.06,9,0.54,5276,10000.0
Poolsuite - Executive Member,56,6.02,4.2,3.5,105,367.5,1910,2500.0
ArcadeOG,2,0.22,0.24,0.09,2,0.18,358,843.0
Metasaurs by Dr. DMT,7,0.75,0.13,0.08,13,1.04,5048,9999.0
MekaVerse,13,1.4,0.23,0.33,20,6.6000000000000005,4775,8888.0
Stoner Cats,28,3.01,0.76,0.2,79,15.8,5021,10419.0
BYOPill,17,1.83,0.85,0.85,85,72.25,3267,10000.0
Patchwork Kingdoms,7,0.75,0.8,0.07,8,0.56,546,1000.0
Cells by Hevey,6,0.65,0.68,0.07,7,0.49000000000000005,621,1024.0
Flowers by RVig,28,3.01,1.41,0.08,87,6.96,3062,6158.0
Event Horizon Sunset (Series C) by Jake Brukhman,9,0.97,2.0,0.08,10,0.8,343,500.0
Low Tide by Artem Verkhovskiy x Andy Shaw,7,0.75,2.95,0.09,11,0.99,269,373.0
Stroming by Bart Simons,5,0.54,2.34,0.24,6,1.44,156,256.0
Edifice by Ben Kovach,19,2.04,3.07,1.07,30,32.1,598,976.0
720 Minutes by Alexis André,20,2.15,4.58,1.69,33,55.769999999999996,460,720.0
Fidenza by Tyler Hobbs,32,3.44,7.01,42.95,70,3006.5,517,999.0
We by Vamoss,7,0.75,0.68,0.04,7,0.28,837,1024.0
LaCollection - The British Museum,3,0.32,0.23,0.08,5,0.4,589,2133.0
Scribbled Boundaries by William Tan,24,2.58,4.59,0.43,47,20.21,652,1024.0
Eccentrics 2: Orbits by Radix,12,1.29,3.6,0.28,18,5.040000000000001,336,500.0
Abstract of the Day,1,0.11,1.28,0.05,2,0.1,73,156.0
Pirate Treasure Booty Club,1,0.11,0.02,0.01,1,0.01,1742,4946.0
CryptoTrunks,22,2.37,0.63,0.03,148,4.4399999999999995,11464,23497.0
Fractal Art,1,0.11,0.33,0.02,1,0.02,202,300.0
DeepBlack,11,1.18,1.27,0.24,39,9.36,688,3074.0
WHITELISTPASS,11,1.18,1100.0,0.05,11,0.55,259,1.0
Nuclear Nerds of the Accidental Apocalypse,12,1.29,1.43,0.21,129,27.09,3493,8999.0
Augmented Sequence by toiminto,6,0.65,0.98,0.02,10,0.2,640,1024.0
Superlative Apes,3,0.32,0.18,0.05,8,0.4,2243,4444.0
Asemica by Emily Edelman - Dima Ofman - Andrew Badr,13,1.4,4.29,0.2,42,8.4,579,980.0
Bufficorn Buidl Brigade,13,1.4,0.14,0.04,14,0.56,4100,10000.0
EtherHeads by Neoc,2,0.22,0.48,0.02,13,0.26,486,2681.0
IamWoman,1,0.11,1.25,0.26,1,0.26,48,80.0
postcards from paradise,7,0.75,1.33,0.09,9,0.8099999999999999,592,676.0
Dot Grid by TheElephantNL,5,0.54,1.0,0.02,10,0.2,643,1000.0
Strawberry Spiced Genesis Collection,1,0.11,14.29,0.38,6,2.2800000000000002,24,42.0
GOOP TROOP,19,2.04,0.63,0.04,63,2.52,2299,10000.0
Ether Cards Founder,8,0.86,1.17,0.29,117,33.93,1447,10000.0
Panther Nation,1,0.11,0.2,0.0,10,0.0,2445,4949.0
InC by hex6c,1,0.11,2.94,22.5,1,22.5,32,34.0
-DO NOT BUY-,2,0.22,0.26,0.0,13,0.0,2441,4954.0
Heavenly Bodies by Ento,1,0.11,2.5,0.14,3,0.42000000000000004,83,120.0
Bored Doodle Punk Club,20,2.15,2.84,0.0,71,0.0,940,2500.0
Larva Lads,30,3.23,1.3,0.08,65,5.2,2661,5000.0
SympathyForTheDevils,1,0.11,0.05,0.02,3,0.06,1990,5764.0
Greyscale Punks,2,0.22,0.44,0.0,11,0.0,999,2501.0
Spawns,7,0.75,180.0,0.8,18,14.4,76,10.0
DeNations Art Open Edition,13,1.4,1300.0,0.02,13,0.26,1048,1.0
Fast Food Punks,3,0.32,0.3,0.38,3,1.1400000000000001,294,1000.0
Uniswap V3 Positions,35,3.76,0.08,0.0,174,0.0,61393,219338.0
BitKits - NBA,1,0.11,28.57,0.02,6,0.12,13,21.0
Terrell Owens NFT Gallery & Museum,1,0.11,0.63,0.3,1,0.3,66,159.0
QRNFT,1,0.11,4.65,0.09,2,0.18,14,43.0
BitKits - Champions League '21,1,0.11,12.5,0.1,5,0.5,18,40.0
Picasso Punks,2,0.22,0.3,0.2,3,0.6000000000000001,336,1000.0
GREG MIKE,2,0.22,0.12,0.37,2,0.74,246,1683.0
Roger Kilimanjaro,1,0.11,0.1,0.2,1,0.2,135,979.0
Hypervision by Deadmau5 x Mad Dog Jones,1,0.11,0.45,4.19,1,4.19,53,221.0
DeNations,1,0.11,2.04,0.01,4,0.04,1416,196.0
Fvckrender,3,0.32,0.29,0.75,3,2.25,290,1040.0
Mad Dog Jones,6,0.65,0.78,1.9,13,24.7,352,1657.0
WhIsBe,2,0.22,0.03,0.74,2,1.48,428,6862.0
mutant Lobstars,27,2.9,61.36,0.05,27,1.35,4003,44.0
DAPE: Genesis,2,0.22,0.12,0.08,3,0.24,1501,2444.0
HAPE PRIME,6,0.65,0.11,1.19,9,10.709999999999999,5175,8192.0
Forest Spirits  by  ZENFT,73,7.85,5.83,0.04,518,20.72,3082,8888.0
SOLIDS by FAR,8,0.86,2.05,0.08,24,1.92,237,1168.0
Meta History - Museum of War,2,0.22,0.75,0.11,13,1.43,734,1724.0
KGP NFT Photobooks,7,0.75,3.91,0.1,10,1.0,155,256.0
Year of the Woman,40,4.3,1.99,0.02,123,2.46,2518,6169.0
Vandalz For Ukraine,3,0.32,100.0,0.03,3,0.09,1707,3.0
Obey Make Art Not War Ukraine,13,1.4,1300.0,0.02,13,0.26,2112,1.0
S(cool)arly Mascots,1,0.11,1.59,0.04,1,0.04,2,63.0
That Little Girl Was Me,1,0.11,11.63,0.0,5,0.0,14,43.0
OFFICIAL Timeless Ape Club,1,0.11,0.14,0.02,8,0.16,2515,5562.0
Kevin Jakubowski's Digital Paintings,1,0.11,2.7,0.0125,1,0.0125,2,37.0
Untitled Collection #59080240,1,0.11,75.0,0.0,3,0.0,2,4.0
ANNAWILDING Collection,1,0.11,11.11,0.0,2,0.0,10,18.0
All celeb face,1,0.11,0.1,0.01,1,0.01,20,984.0
Candy Digital,9,0.97,0.07,0.01,34,0.34,10950,48710.0
The Ramen Shop,1,0.11,10.0,0.07,2,0.14,9,20.0
Fanaply Master V2,1,0.11,3.03,1.0,2,2.0,54,66.0
Flux88,1,0.11,0.74,0.15,3,0.44999999999999996,299,408.0
KnownOrigin,74,7.96,0.49,0.01,320,3.2,11751,65107.0
MetaLibrary Founder Cards,4,0.43,1.49,0.18,5,0.8999999999999999,244,335.0
Lobby3 Membership Token,8,0.86,0.56,0.05,8,0.4,796,1419.0
Elemental by Fang Lijun,91,9.78,5.0,5.29,101,534.29,1279,2022.0
The Subtle Art of Not Giving a Fuck x Mark Manson,21,2.26,4.69,0.04,52,2.08,720,1109.0
Rare Folk,2,0.22,0.49,0.01,6,0.06,220,1216.0
GEMMA BY TRISTAN EATON,25,2.69,1.24,0.12,57,6.84,2717,4611.0
Shiny Feathers,8,0.86,1.9,0.1,19,1.9000000000000001,726,1000.0
Origins NFT,11,1.18,366.67,3.2,11,35.2,857,3.0
Open Editions by Stefano Contiero,5,0.54,25.0,1.0,7,7.0,24,28.0
DEGENERATE/REGENERATE,35,3.76,1.16,0.08,86,6.88,4241,7400.0
Bastard GAN Apes,1,0.11,0.09,0.0,1,0.0,262,1128.0
Des Monsters,4,0.43,9.62,30.0,5,150.0,39,52.0
Omni Diy Apes,6,0.65,2.55,0.0,6,0.0,217,235.0
Bloot Comic,11,1.18,1.81,0.02,54,1.08,1189,2985.0
Genesis Oath,5,0.54,300.0,0.12,6,0.72,560,2.0
Moonlings NFT Official,23,2.47,1.96,0.02,196,3.92,3079,10000.0
Heroes Follow Heroes 2021,17,1.83,1700.0,0.01,17,0.17,1253,1.0
Secret Agent Men,1,0.11,0.06,0.0,2,0.0,887,3153.0
Elite Ape Entry Coins,73,7.85,7300.0,0.07,73,5.11,8536,1.0
Queens+Kings Traits,35,3.76,2.19,0.02,347,6.94,655,15855.0
Tropism by Neel Shivdasani,11,1.18,4.2,0.04,21,0.84,288,500.0
Pudgy Halloween,3,0.32,100.0,0.01,3,0.03,1333,3.0
phase by Loren Bednar,20,2.15,4.79,0.97,49,47.53,597,1024.0
glitch crystal monsters by Alida Sun,21,2.26,2.8,0.32,28,8.96,640,1000.0
Watercolor Dreams by NumbersInMotion,17,1.83,5.0,0.99,30,29.7,408,600.0
Cryptoblots by Daïm Aggott-Hönsch,17,1.83,1.67,0.21,32,6.72,805,1921.0
Gods Of Rock,4,0.43,0.22,0.02,15,0.3,2264,6901.0
Reyrrelliens,2,0.22,2.0,0.14,2,0.28,62,100.0
BlootElvesNFT,3,0.32,0.21,0.0,4,0.0,687,1943.0
BlootMF,4,0.43,0.33,0.01,5,0.05,688,1518.0
GEN.ART Drop Collection,32,3.44,1.02,0.02,118,2.36,2440,11521.0
Tools of Rock: VIP Pass,2,0.22,0.12,0.15,3,0.44999999999999996,1326,2500.0
Bloot Girls,4,0.43,0.14,0.0,4,0.0,1211,2774.0
GAN APES,3,0.32,0.28,0.02,5,0.1,1119,1778.0
Pigskin Apes,2,0.22,0.08,0.0,7,0.0,1312,8680.0
Bloot Harem,1,0.11,0.74,0.07,1,0.07,80,136.0
Buildings (not for Weaks),1,0.11,0.24,0.01,1,0.01,269,415.0
Bloot Doggs,11,1.18,0.34,0.0,50,0.0,4194,14672.0
Bloot (not for Weaks),20,2.15,0.67,0.02,54,1.08,3905,8008.0
GEN.ART Airdrop Collection,22,2.37,0.57,0.01,46,0.46,2760,8124.0
Fatales,8,0.86,0.19,0.01,19,0.19,3808,10000.0
Pudgy Presents,13,1.4,0.41,0.13,30,3.9000000000000004,3278,7399.0
GEN.ART Membership,37,3.98,0.96,0.25,49,12.25,2385,5100.0
Tools Of Rock,10,1.08,0.22,0.02,16,0.32,2228,7364.0
Crypto Cannabis Club,6,0.65,0.08,0.18,8,1.44,4435,10000.0
Bonsai by ZENFT,69,7.42,13.57,0.1,1206,120.60000000000001,2909,8888.0
Avastars,30,3.23,0.52,0.13,135,17.55,5096,25821.0
CryptoMorph,5,0.54,0.59,0.01,38,0.38,1103,6449.0
The Association NFT (NBA),18,1.94,0.54,0.18,157,28.259999999999998,16628,28951.0
Round Robin Passes,1,0.11,14.29,0.05,1,0.05,3,7.0
LAMEX,5,0.54,0.13,0.07,5,0.35000000000000003,3841,3841.0
