name,owners_with_asset_in_project,percent_of_owners_with_asset_in_project,percent_owned,project_floor,total_assets_owned,total_project_floor,total_num_owners,total_supply
Jenkins the Valet: The Writer's Room,44,4.82,1.22,1.83,85,155.55,3110,6942.0
Pixel Kitty Supercar Club,2,0.22,0.35,0.0,7,0.0,685,2020.0
AnimalWorldWar,1,0.11,0.06,0.0,1,0.0,578,1728.0
Animetas,18,1.97,1.44,0.14,145,20.3,4152,10101.0
Cash Grab NFT,3,0.33,0.11,0.01,6,0.06,1008,5608.0
World of Women,56,6.14,1.68,12.05,168,2024.4,5270,10000.0
Ugly Cuties Art Club (UCAC),3,0.33,0.04,0.01,4,0.04,174,9980.0
SupDucks,32,3.51,0.89,1.17,89,104.13,3613,10001.0
MPL Official,20,2.19,1.05,0.16,105,16.8,3930,10000.0
Dippies,9,0.99,0.26,0.19,23,4.37,5706,8888.0
MutantBatz By Ozzy Osbourne,8,0.88,0.71,0.14,10,1.4000000000000001,1095,1408.0
Confecta by Nick Kuder,17,1.86,24.0,1.6,24,38.400000000000006,78,100.0
Squarmies,3,0.33,0.92,0.02,32,0.64,1578,3468.0
CryptoBatz by Ozzy Osbourne,21,2.3,0.33,0.25,32,8.0,6658,9666.0
Coolman's Universe,29,3.18,0.84,1.4,84,117.6,5699,10000.0
Shiba Shelter NFT,3,0.33,0.13,0.02,7,0.14,2047,5555.0
La La LandZzz,1,0.11,3.57,0.29,1,0.29,60,28.0
CryptoRayRays,9,0.99,0.36,0.13,35,4.55,4926,9637.0
Crappy Dogecoin Doodles,3,0.33,18.18,0.06,4,0.24,367,22.0
Cryptocorn,1,0.11,5.56,0.02,2,0.04,11,36.0
XCOPY,37,4.06,5.08,7.0,64,448.0,668,1260.0
CryptoSkulls,16,1.75,1.06,1.1,106,116.60000000000001,4165,9997.0
Totality by Hideki Tsukamoto,21,2.3,5.46,0.15,22,3.3,392,403.0
Fractal Chaos Abstract Collection,1,0.11,16.67,0.0,1,0.0,3,6.0
Fusion by Hideki Tsukamoto,20,2.19,7.23,0.28,74,20.720000000000002,593,1024.0
6529 Gradient,2,0.22,1.98,10.65,2,21.3,48,101.0
GM - hDkm5ZOvgZ,1,0.11,100.0,0.0,1,0.0,1,1.0
clubngmi,1,0.11,100.0,0.5,1,0.5,195,1.0
Loot Character Note,5,0.55,2.86,0.0,5,0.0,175,175.0
Loot Character (for Adventurers),4,0.44,1.73,0.0,4,0.0,174,231.0
CrypToadz by GREMPLIN,93,10.2,3.09,3.67,217,796.39,3986,7014.0
Fatales,15,1.64,0.34,0.02,34,0.68,3815,10000.0
Singularity by Hideki Tsukamoto,22,2.41,4.3,2.49,44,109.56,400,1024.0
Lunar Moon Plots,1,0.11,0.42,3.97,1,3.97,173,239.0
Cyber Curated,2,0.22,66.67,15.5,2,31.0,74,3.0
Foundation (FND),103,11.29,0.62,0.02,725,14.5,17512,117365.0
Zora,12,1.32,0.4,0.0,33,0.0,4173,8247.0
CryptoArte,79,8.66,1.91,0.12,189,22.68,3510,9894.0
Invader Academy,3,0.33,4.74,0.0,38,0.0,347,801.0
MoonCats,37,4.06,0.41,0.48,77,36.96,5621,18994.0
ASM AIFA All-Stars,27,2.96,1.04,0.14,335,46.900000000000006,3310,32320.0
Dizzy Dragons,3,0.33,0.11,0.04,6,0.24,2139,5593.0
Chainsdrop - Volume 1,2,0.22,114.29,0.01,8,0.08,1049,7.0
3LAND INVENTORY,33,3.62,3300.0,0.17,33,5.61,5227,1.0
Mint Pass Berlin Collection | Casey REAS,10,1.1,12.0,1.49,12,17.88,60,100.0
Ancestral Seedling by ZENFT,26,2.85,2600.0,0.1,26,2.6,750,1.0
KevinToadz by CC0LABS,20,2.19,4.72,0.0,329,0.0,228,6969.0
G.I. Toadz,16,1.75,0.76,0.05,53,2.6500000000000004,2651,6969.0
RELI3F UKR,41,4.5,386.49,0.01,143,1.43,3984,37.0
Lost Socks,5,0.55,1.3,0.04,13,0.52,282,1001.0
Click by Ivan Dianov,11,1.21,3.43,0.07,16,1.12,259,466.0
Cereal Club,17,1.86,0.78,0.09,78,7.02,4110,9955.0
Genesiz Shapez,2,0.22,0.14,0.01,5,0.05,1086,3500.0
Distortion Genesis,6,0.66,0.63,0.01,7,0.07,586,1111.0
MIGRATED (Distortion V1),5,0.55,0.6,0.0,6,0.0,565,1000.0
Bud Light N3XT Collection,24,2.63,0.37,0.02,47,0.9400000000000001,5482,12569.0
Nametag,49,5.37,0.26,0.0,53,0.0,18148,20244.0
BEANS - Dumb Ways to Die,6,0.66,0.12,0.12,12,1.44,4135,10000.0
TOKYO PUNKS by SABET,63,6.91,2.47,0.07,120,8.4,2836,4850.0
KokoDi_NFT,3,0.33,0.11,0.03,6,0.18,1858,5555.0
STARKADE: Legion,21,2.3,0.93,0.08,65,5.2,2022,7015.0
omgkirby Genesis,23,2.52,1.33,0.07,40,2.8000000000000003,1727,3000.0
Pop Art Cats by Matt Chessco,7,0.77,0.16,0.12,16,1.92,4905,10000.0
Sacred Skulls (Official),26,2.85,0.72,0.06,64,3.84,3986,8888.0
Zipcy's SuperNormal,75,8.22,1.83,0.55,163,89.65,4561,8888.0
Girlies NFT,26,2.85,0.59,0.09,59,5.31,4401,9999.0
Chains NFT,12,1.32,0.46,0.06,46,2.76,3224,10000.0
CryptoGrotto: Cave Monsters,6,0.66,12.31,0.12,8,0.96,36,65.0
KRISALIS - The Official Page,13,1.43,4.23,0.04,338,13.52,1120,8000.0
Davinci from AI Maker Labs,10,1.1,1.5,0.01,20,0.2,885,1333.0
Angry Pitbull Club,1,0.11,0.03,0.12,3,0.36,5247,10000.0
ogdoad Collection,1,0.11,100.0,0.0,1,0.0,1,1.0
Legends of Wondermist,31,3.4,591.3,0.02,272,5.44,388,46.0
Third Eye Apes v2,1,0.11,0.49,0.03,11,0.32999999999999996,993,2234.0
Tanuki Frens,1,0.11,0.15,0.01,4,0.04,385,2620.0
Dr. Cool's Cat Lab,3,0.33,0.33,0.0,8,0.0,683,2447.0
Global Citizen Club,5,0.55,0.07,0.07,6,0.42000000000000004,3708,8888.0
The Shifters.io - Vortex Collection,1,0.11,0.84,0.01,8,0.08,654,950.0
Mirage Gallery Curated,4,0.44,2.18,0.13,21,2.73,156,964.0
Hot Lips by Jeremy Penn,7,0.77,4.5,0.08,9,0.72,134,200.0
Teen Rebel Ape Club,7,0.77,0.43,0.02,31,0.62,1769,7197.0
Mutant Floki by Will Jack,7,0.77,0.71,0.06,30,1.7999999999999998,1672,4200.0
GEMMA BY TRISTAN EATON,33,3.62,1.8,0.1,90,9.0,2687,5000.0
Third Eye Apes V1,1,0.11,0.58,0.0,11,0.0,1026,1895.0
Undead Pastel Club,2,0.22,0.23,0.05,23,1.1500000000000001,6225,9999.0
Galaxy-Warriors,6,0.66,0.99,0.06,99,5.9399999999999995,4026,9999.0
LIT Project Two: Motion,36,3.95,1.39,0.03,64,1.92,3652,4619.0
Crypto Bull Society,3,0.33,0.04,0.55,3,1.6500000000000001,4461,7777.0
Memberships - Mirage Gallery,4,0.44,9.8,0.19,5,0.95,83,51.0
Jake x Jenkins,24,2.63,0.89,0.04,24,0.96,2175,2689.0
Boners NFT,1,0.11,0.01,0.0,1,0.0,802,6969.0
Lyke Island,1,0.11,2.5,2.99,3,8.97,113,120.0
"Bobu, the Bean Farmer",23,2.52,2300.0,0.05,23,1.1500000000000001,14659,1.0
MidnightBreeze,22,2.41,0.88,0.34,61,20.740000000000002,3371,6969.0
Ape-In Productions: Take Off,4,0.44,400.0,0.03,4,0.12,794,1.0
Immortals 10k,2,0.22,2.08,0.02,39,0.78,1328,1877.0
Metakrew,21,2.3,0.55,0.08,40,3.2,3172,7335.0
Ape-In Productions,7,0.77,700.0,0.15,7,1.05,1584,1.0
Wooshi World Collection,2,0.22,0.03,0.03,3,0.09,4562,11109.0
The Yakuza Cats Society,5,0.55,0.37,0.07,33,2.31,2877,8929.0
Wilder World,8,0.88,0.48,0.4,35,14.0,2303,7339.0
The Meta Key,37,4.06,1400.0,0.2,56,11.200000000000001,6124,4.0
MURI by Haus,8,0.88,0.22,0.74,22,16.28,6519,10000.0
Pixl Pets - Genesis Collection,5,0.55,0.08,0.16,12,1.92,4664,15000.0
Champion x Non-Fungible People,2,0.22,0.23,0.07,2,0.14,663,888.0
8SIAN Main Collection,14,1.54,0.26,0.12,23,2.76,4533,8888.0
Non-Fungible People by Daz 3D,8,0.88,0.15,0.1,13,1.3,3319,8887.0
Pixlverse Items,2,0.22,11.11,0.03,2,0.06,1478,18.0
Chubbiverse Frens,9,0.99,0.35,0.08,31,2.48,2493,8888.0
The Goobers,4,0.44,0.08,0.13,11,1.4300000000000002,4708,14548.0
ExpansionPunks,14,1.54,0.62,0.12,62,7.4399999999999995,3242,9984.0
The Doge Pound,9,0.99,0.12,0.8,12,9.600000000000001,5592,10000.0
GOATz,6,0.66,0.26,0.17,19,3.2300000000000004,2742,7173.0
Bored Doodle Punk Club,37,4.06,5.52,0.01,138,1.3800000000000001,938,2500.0
Daemonica Xe_ntities,1,0.11,0.29,0.01,1,0.01,190,348.0
Daemonica Entities,2,0.22,0.36,0.25,4,1.0,443,1107.0
KLIST Membership,2,0.22,0.33,0.02,2,0.04,591,613.0
Urbit ID,6,0.66,0.14,0.03,25,0.75,7461,17342.0
10KTF Gucci Grail,74,8.11,2.3,1.52,98,148.96,2922,4253.0
Memories of Qilin by Emily Xie,41,4.5,10.75,0.85,110,93.5,505,1023.0
entretiempos by Marcelo Soria-Rodríguez,21,2.3,5.1,0.25,51,12.75,467,1000.0
3DBears,11,1.21,0.39,0.02,39,0.78,3484,10000.0
WonderPals,20,2.19,0.39,0.42,39,16.38,6944,10000.0
Pukenza,44,4.82,1.37,0.05,110,5.5,3602,8010.0
Noodles (Official),11,1.21,0.83,0.27,46,12.420000000000002,2783,5555.0
Blockbob Rorschach by eBoy,10,1.1,1.86,0.1,19,1.9000000000000001,541,1024.0
Nara Plaza,1,0.11,0.03,0.19,1,0.19,32,3038.0
citizenpx,1,0.11,3.64,0.85,6,5.1,56,165.0
Brkfst World,9,0.99,0.57,0.02,24,0.48,1767,4193.0
LushSux.io,16,1.75,0.79,0.02,35,0.7000000000000001,2032,4426.0
Eponym by ART AI,23,2.52,1.08,0.1,108,10.8,2901,9989.0
Obits Official,72,7.89,2.89,0.05,206,10.3,2946,7132.0
GalacticApes,10,1.1,0.44,0.08,44,3.52,3703,9998.0
Entropes,10,1.1,2.42,0.01,57,0.5700000000000001,1161,2358.0
Winter Bears,15,1.64,0.38,0.08,38,3.04,4612,10000.0
The CryptoDads,13,1.43,0.37,0.19,37,7.03,7225,10000.0
HeavenComputer,43,4.71,3.27,0.1,254,25.400000000000002,2858,7777.0
CryptoWhisky,1,0.11,0.63,0.1,2,0.2,54,319.0
eBoy Blockbob,6,0.66,22.46,0.09,42,3.78,279,187.0
NEKO Official,5,0.55,0.17,0.03,13,0.39,2531,7703.0
David McLeod,1,0.11,0.34,0.3,2,0.6,54,587.0
Party Animalz Speakeasy Society,7,0.77,1.17,0.04,7,0.28,579,596.0
Mountview  Collection,1,0.11,100.0,0.0,1,0.0,1,1.0
The Junto Collection,1,0.11,100.0,0.0,2,0.0,1,2.0
The Verma Collection,1,0.11,100.0,0.0,1,0.0,1,1.0
Unstoppable Domains,19,2.08,0.01,0.0,41,0.0,64698,319063.0
MakersPlace,42,4.61,0.18,0.03,149,4.47,15766,83491.0
Deep Journeys,29,3.18,7.45,0.29,36,10.44,329,483.0
Spotlight by Joshua Bagley,16,1.75,5.44,0.15,34,5.1,330,625.0
Line Gardens,3,0.33,1.64,0.02,6,0.12,260,365.0
Deathbats Club,12,1.32,0.19,0.06,19,1.14,4896,10000.0
"Kai-Gen by Takeshi Murata, Christopher Rutledge, J. Krispy",16,1.75,4.05,0.07,83,5.8100000000000005,805,2048.0
DOKUROMEN,1,0.11,0.84,0.04,2,0.08,68,237.0
haute:kaleidr,15,1.64,22.0,0.4,22,8.8,60,100.0
haute:memory,5,0.55,5.32,0.5,5,2.5,55,94.0
ESSENCE//,15,1.64,1500.0,1.09,15,16.35,837,1.0
mf3rs,9,0.99,0.7,0.02,33,0.66,2084,4747.0
MFN Gutter Punks,48,5.26,1.75,0.0,221,0.0,5739,12608.0
Look Labs 420 Buds,2,0.22,0.02,0.2,4,0.8,762,19634.0
Look Labs Game Key,11,1.21,0.69,0.37,66,24.419999999999998,2293,9634.0
METAKAYS.,6,0.66,0.18,0.04,16,0.64,2940,8888.0
PUNKS 2: KING BLACKBORED Collector's Edition,11,1.21,1.73,0.23,13,2.99,718,750.0
Sweetheartz NFT,1,0.11,0.69,0.089,1,0.089,115,144.0
The GFT Shoppe: Atari 50th Anniversary Commemorative Collection,19,2.08,0.43,0.03,43,1.29,4388,10000.0
The Metascapes,23,2.52,1.68,0.1,43,4.3,1435,2555.0
The Noble Medici,13,1.43,1300.0,0.03,13,0.39,1417,1.0
Charles-DAO,4,0.44,0.9,0.0,9,0.0,615,999.0
The Nifty Portal,14,1.54,1400.0,0.1,14,1.4000000000000001,4838,1.0
FROZEN Nifty Portal (DEPRECATED),4,0.44,400.0,0.0,4,0.0,919,1.0
Elite Ape Entry Coins,88,9.65,8800.0,0.1,88,8.8,8687,1.0
Ben Mezrich Project - Meme Stock Collection,48,5.26,1.42,0.06,85,5.1,3617,6000.0
TIMEPieces x Robotos,48,5.26,510.0,0.03,51,1.53,7548,10.0
adidas Originals Into the Metaverse,114,12.5,11400.0,1.4,114,159.6,21800,1.0
CROAKZ by McGill!,18,1.97,0.69,0.06,48,2.88,3629,6996.0
Fake Internet Money by Steve Pikelny,12,1.32,2.0,0.21,20,4.2,520,1000.0
celestial cyclones by hideo,10,1.1,3.82,0.35,24,8.399999999999999,314,628.0
Every Icon,33,3.62,10.55,0.24,54,12.959999999999999,312,512.0
On-Chain Monsters,3,0.33,0.48,0.01,11,0.11,617,2291.0
Traversals by Loren Bednar,4,0.44,5.33,0.69,8,5.52,98,150.0
LIT Project One: Survive All Apocalypses,9,0.99,1.12,0.65,10,6.5,855,892.0
Reebok x NST2,1,0.11,0.33,0.17,1,0.17,215,300.0
Goat Soup by Andy Milonakis,9,0.99,0.37,0.12,14,1.68,2141,3744.0
mfers,50,5.48,1.83,3.0,183,549.0,5147,10020.0
RTFKT - CloneX Mintvial,6,0.66,1.48,28.39,7,198.73000000000002,473,473.0
RTFKT - Mintdisc 1,9,0.99,1.73,0.59,13,7.67,592,751.0
Light Cult Crypto Club,5,0.55,0.19,0.04,17,0.68,1522,8891.0
Tiny Kingdoms,5,0.55,0.17,0.02,7,0.14,1671,4096.0
Lushsux-VR001,1,0.11,0.98,0.2,1,0.2,64,102.0
Two Bit Bears + Honey,2,0.22,200.0,0.17,2,0.34,443,1.0
NFT Tax Guide,10,1.1,1.8,0.06,16,0.96,834,890.0
Moonray Presale Pass,7,0.77,700.0,0.19,7,1.33,809,1.0
The Vogu MUTTS,7,0.77,0.32,0.02,18,0.36,1785,5627.0
Robopets,29,3.18,0.84,0.15,67,10.049999999999999,3968,8017.0
BullsOnTheBlock Evo,4,0.44,1.23,0.06,77,4.62,1901,6235.0
Impact Theory Founder's Key,24,2.63,1.09,0.11,164,18.04,5095,15089.0
Two Bit Bears,6,0.66,0.2,0.02,10,0.2,1582,5000.0
PixelBeasts (Beastopia),13,1.43,0.71,0.02,71,1.42,3258,9999.0
Northern Guilds - Guild of Thor,7,0.77,0.29,0.05,29,1.4500000000000002,2938,9999.0
Royal Ceramic Club,4,0.44,0.16,0.01,8,0.08,2024,5000.0
Dot Grid by TheElephantNL,7,0.77,1.6,0.03,16,0.48,643,1000.0
One Day Moon Way,7,0.77,0.12,0.0,12,0.0,3235,10000.0
Croak V2,5,0.55,500.0,0.01,5,0.05,607,1.0
AnimightiesJigScene,9,0.99,10.73,0.01,19,0.19,981,177.0
FoxyFam,4,0.44,0.18,0.05,6,0.30000000000000004,1330,3333.0
Animathereum,8,0.88,0.56,0.01,56,0.56,2229,9999.0
Bloot (not for Weaks),25,2.74,0.72,0.07,58,4.0600000000000005,3930,8008.0
NFTCULTURE,3,0.33,0.22,0.05,6,0.30000000000000004,756,2768.0
Entities MultiPass,7,0.77,1.28,0.01,51,0.51,1403,3970.0
Tools Of Rock,13,1.43,0.34,0.02,25,0.5,2242,7442.0
Template,20,2.19,1.5,0.0,135,0.0,2070,8992.0
DeadTickets,9,0.99,0.62,0.02,33,0.66,1526,5356.0
nightkids,15,1.64,1.31,0.0,73,0.0,2208,5554.0
Monster Blocks - Official,11,1.21,0.31,0.01,28,0.28,2039,8981.0
Rickstro Frens,3,0.33,0.09,0.01,8,0.08,2511,9196.0
Glue Factory Show,12,1.32,0.54,0.03,54,1.6199999999999999,3509,10000.0
FVCK_CRYSTAL//,39,4.28,1.8,1.15,75,86.25,2289,4169.0
Robotos,39,4.28,0.88,0.67,88,58.96,5698,9998.0
Osiris Cosmic Kids,6,0.66,0.12,0.04,12,0.48,2601,9999.0
The Wicked Stallions,10,1.1,0.24,0.01,24,0.24,3382,9814.0
[LEGACY EDITION] Whelps,4,0.44,0.15,0.0,12,0.0,1976,7777.0
Astro Frens,3,0.33,0.05,0.03,5,0.15,3072,9943.0
Los Samos,3,0.33,2.4,4.1,3,12.299999999999999,99,125.0
Evaverse,9,0.99,0.32,0.25,32,8.0,2940,10000.0
DeNations Art Open Edition,13,1.43,1300.0,0.07,13,0.9100000000000001,1047,1.0
The Divine Order Of the Zodiac,13,1.43,0.64,0.06,64,3.84,3585,9999.0
DO NOT BUY - ONLY BUY FROM OUR POLYGON LISTING,3,0.33,0.2,0.03,15,0.44999999999999996,1137,7517.0
BullsOnTheBlock,7,0.77,0.13,0.08,13,1.04,1588,10000.0
HashDemons,10,1.1,1.01,0.01,67,0.67,1578,6666.0
The Wicked Craniums,15,1.64,0.23,0.1,25,2.5,4450,10762.0
Platon Genesis NFT Collection,35,3.84,321.43,0.35,45,15.749999999999998,126,14.0
My Curio Cards,32,3.51,390.0,0.32,117,37.44,4947,30.0
Parallel Alpha,46,5.04,86.77,0.001,459,0.459,44103,529.0
SSX3LAU,12,1.32,0.25,0.1,14,1.4000000000000001,1306,5679.0
Emblem Vault [Ethereum],16,1.75,0.28,0.02,71,1.42,5420,25028.0
DeepBlack,10,1.1,1.07,0.39,33,12.870000000000001,695,3074.0
POAP,47,5.15,0.2,0.02,70,1.4000000000000001,21412,34595.0
CryptoCrystal,9,0.99,0.29,0.1,29,2.9000000000000004,1997,9994.0
PUNKS 2: BBA Collector's Edition,14,1.54,2.0,0.33,15,4.95,722,750.0
Kinesis Art,14,1.54,0.68,0.01,35,0.35000000000000003,1990,5164.0
PixelMap,3,0.33,0.24,1.19,4,4.76,506,1639.0
Damien Hirst - The Currency,38,4.17,2.23,4.04,50,202.0,1767,2245.0
STRAWBERRY.WTF,13,1.43,0.5,0.02,50,1.0,3355,9979.0
Kolectiv,13,1.43,2.62,0.09,22,1.98,427,841.0
Thing Lab,27,2.96,820.0,0.01,41,0.41000000000000003,4566,5.0
HEALING CODES,7,0.77,0.72,0.03,7,0.21,594,974.0
Rubber Duckz Honoraries,4,0.44,200.0,0.35,4,1.4,8,2.0
Block Queens by Jeremy Cowart,12,1.32,1.4,0.14,14,1.9600000000000002,688,999.0
Phto. All Access Pass,7,0.77,700.0,0.19,7,1.33,288,1.0
Proofer DAO,35,3.84,3500.0,1.25,35,43.75,97,1.0
Time travel in a subconscious mind by Jimmy Herdberg,11,1.21,6.22,0.1,12,1.2000000000000002,137,193.0
Exhibition: 3291 by cryptobauhaus,5,0.55,1.81,0.05,7,0.35000000000000003,237,387.0
California Coastal Love,1,0.11,7.69,0.22,1,0.22,2,13.0
Foliage by Falko,7,0.77,13.83,0.1,13,1.3,65,94.0
Liminals by Travis LeRoy Southworth,7,0.77,2.05,0.08,21,1.68,397,1024.0
Masonry by Eric Davidson,14,1.54,10.0,0.12,20,2.4,135,200.0
Surf Dreamz by Dann Petty,5,0.55,3.5,0.08,14,1.12,208,400.0
Screens by Thomas Lin Pedersen,23,2.52,5.3,1.45,53,76.85,505,1000.0
THE REBELS by House of Kalinkin,10,1.1,0.23,0.03,23,0.69,4404,10101.0
Seascapes - gPplvNs0Pr,2,0.22,12.5,0.0,2,0.0,12,16.0
Chimera by mpkoz,30,3.29,4.96,0.99,49,48.51,646,987.0
Thingdoms,27,2.96,1.2,0.19,120,22.8,4619,10000.0
SABET V2,5,0.55,2.86,0.07,6,0.42000000000000004,172,210.0
Gazers by Matt Kane,26,2.85,4.2,7.2,42,302.40000000000003,413,1000.0
WomenRise,20,2.19,0.3,0.32,30,9.6,5733,10000.0
1989 Sisters,14,1.54,2.56,0.72,51,36.72,719,1989.0
StrangeAttractors,8,0.88,4.18,0.12,22,2.6399999999999997,293,526.0
farnaz artworks,1,0.11,6.67,0.25,1,0.25,11,15.0
Flowing Earth,3,0.33,14.0,0.3,7,2.1,26,50.0
Eccentrics 2: Orbits by Radix,13,1.43,3.8,0.35,19,6.6499999999999995,337,500.0
Brotchain,14,1.54,5.71,0.55,29,15.950000000000001,343,508.0
Sabet,10,1.1,8.15,0.25,15,3.75,1095,184.0
SABET LOVE,4,0.44,27.78,0.1,5,0.5,313,18.0
GNSS by MGXS,8,0.88,0.83,0.57,12,6.84,1737,1447.0
ConiunPass,7,0.77,0.21,0.38,13,4.94,3656,6303.0
howlmfers,1,0.11,0.14,0.0,10,0.0,724,6969.0
Starcatchers,15,1.64,1.36,0.2,136,27.200000000000003,5712,10000.0
Shadow Quest,6,0.66,0.17,0.12,17,2.04,506,9996.0
KaraApe,3,0.33,1.87,0.0,104,0.0,606,5556.0
Karafuru,9,0.99,0.23,2.6,13,33.800000000000004,3668,5553.0
FomoApesV2,1,0.11,1.94,0.02,10,0.2,67,515.0
RaidParty Heroes,4,0.44,0.07,1.15,4,4.6,841,5336.0
Repeat Offenders (PVNKS.com),4,0.44,0.21,0.02,14,0.28,1774,6666.0
RichSadCat NFT,1,0.11,0.09,0.01,2,0.02,939,2342.0
MetaDoge2D,1,0.11,0.02,0.0,1,0.0,1166,4603.0
Le Anime by toomuchlag,3,0.33,0.44,0.09,37,3.33,934,8443.0
OnChainTarzan,11,1.21,0.7,0.0,54,0.0,2836,7682.0
Toy Boogers Special Editions,36,3.95,1175.0,0.01,47,0.47000000000000003,5612,4.0
Swampverse,8,0.88,0.36,0.37,35,12.95,4671,9599.0
Uncool Cats NFT,7,0.77,0.37,0.01,26,0.26,2680,6969.0
Timeless Characters,22,2.41,0.59,0.65,56,36.4,3112,9421.0
Non-Fungible Fungi Collection,8,0.88,0.19,0.13,18,2.34,3495,9577.0
OctoHedz Reloaded,2,0.22,0.2,0.02,16,0.32,1926,8001.0
BlackInBackKat,2,0.22,0.16,0.0,7,0.0,1411,4435.0
TIMEPiece Community,23,2.52,0.62,0.03,30,0.8999999999999999,2619,4837.0
Dirtybird Flight Club,8,0.88,0.28,0.01,25,0.25,3579,9090.0
FoxFam,8,0.88,0.23,0.35,23,8.049999999999999,3562,10000.0
ETHEREALS WTF,5,0.55,0.09,0.02,11,0.22,3940,12345.0
KingFrogs,31,3.4,1.16,0.04,184,7.36,5608,15816.0
Trashcans NFT,1,0.11,1.0,0.05,10,0.5,196,1005.0
ZED Pass - NASCAR,1,0.11,100.0,0.18,1,0.18,724,1.0
cMyKatz,1,0.11,0.1,0.01,10,0.1,489,10000.0
GRILLZ GANG TICKET,27,2.96,0.15,0.0,28,0.0,17763,18238.0
Ethemerals (MERALS),1,0.11,0.1,0.04,1,0.04,251,1001.0
TIMEPieces Build a Better Future: Genesis Drop,23,2.52,1.22,0.27,57,15.39,2886,4676.0
S2TM Space Pass - Season 1,4,0.44,0.34,0.01,17,0.17,1513,5000.0
Origins NFT,12,1.32,600.0,4.0,12,48.0,847,2.0
OnChain Seasides,8,0.88,0.66,0.02,22,0.44,1468,3309.0
Axur FNF,1,0.11,50.0,0.0,1,0.0,21,2.0
Raini: The Lords Of Light - Card Packs,7,0.77,1.18,0.01,85,0.85,1175,7177.0
Claylings,5,0.55,0.2,0.19,8,1.52,2171,4040.0
Two-Faced Punks,1,0.11,0.25,0.0,5,0.0,749,2000.0
Mooncake Gift,3,0.33,0.2,0.01,3,0.03,965,1508.0
OctoLordz,2,0.22,50.0,0.05,2,0.1,162,4.0
The Gaussian Protocol,5,0.55,0.16,0.0,14,0.0,1890,8888.0
H3ADCASES,2,0.22,0.27,0.0,3,0.0,364,1111.0
The Project URS,5,0.55,0.08,0.03,8,0.24,3655,9983.0
Fewmans,8,0.88,0.11,0.0,10,0.0,5050,9349.0
Heroes of Evermore,7,0.77,1.84,0.04,184,7.36,2104,10000.0
OneDayPunks | ! Restricted To One Per Wallet !,9,0.99,0.09,0.01,9,0.09,9984,10000.0
GEN.ART Airdrop Collection,30,3.29,0.91,0.01,74,0.74,2755,8122.0
Frontier Game,24,2.63,196.43,0.08,110,8.8,7305,56.0
LoFiSkylines,8,0.88,1.14,0.01,38,0.38,1281,3333.0
Based Fish Mafia,3,0.33,0.07,0.07,7,0.49000000000000005,2439,10000.0
OctoHedz,2,0.22,0.23,0.44,2,0.88,343,888.0
NFT Siblings Avatars,13,1.43,0.67,0.05,68,3.4000000000000004,2833,10100.0
LONDON GIFT by POB,16,1.75,0.35,0.02,31,0.62,2754,8888.0
BIG BUCKS,5,0.55,0.9,0.04,8,0.32,364,888.0
Treeverse Plots,28,3.07,0.51,1.24,53,65.72,3817,10420.0
Tom Sachs: ROCKET FACTORY PATCHES,40,4.39,0.79,0.0,48,0.0,5826,6083.0
Metaverse HQ,20,2.19,2000.0,3.15,20,63.0,1348,1.0
SHE PROJECT NFT,13,1.43,26.89,0.9,32,28.8,48,119.0
gmoney Brick-Breaker,7,0.77,0.38,0.12,9,1.08,1189,2361.0
OBJECTZ BY JIMMY,1,0.11,0.26,0.14,1,0.14,178,391.0
IZAYOI,2,0.22,0.73,0.02,3,0.06,110,409.0
Identities by Sketcha,16,1.75,4.09,0.06,33,1.98,490,806.0
REFLECTIONS NFT by Rich Simmons,5,0.55,0.21,0.05,7,0.35000000000000003,1844,3333.0
TIMEPieces Slices of TIME (Artists),13,1.43,0.66,0.04,32,1.28,2554,4852.0
Chi Modu - The Second Drop,7,0.77,4.42,0.04,30,1.2,262,679.0
Terraforms by Mathcastles,56,6.14,2.89,0.61,286,174.46,2184,9907.0
TME V2,1,0.11,16.67,1.0,1,1.0,3,6.0
Pluto Alliance V2,2,0.22,0.05,0.03,5,0.15,4028,10000.0
Merry Modz,12,1.32,0.46,0.04,46,1.84,2935,10000.0
Fishbowl Heads,2,0.22,0.47,0.03,7,0.21,689,1500.0
The Winkybots,1,0.11,0.06,0.05,6,0.30000000000000004,3230,10264.0
Choadz,25,2.74,1.77,0.01,87,0.87,2260,4917.0
TIMEPiece Minting Passes,41,4.5,0.4,0.01,50,0.5,10755,12405.0
DesCraniums,5,0.55,100.0,0.67,5,3.35,50,5.0
Crypto-Fish,1,0.11,1.49,0.02,1,0.02,10,67.0
Mirandus,6,0.66,4.95,0.07,9,0.6300000000000001,14944,182.0
Town Star,5,0.55,3.87,0.0,18,0.0,40737,465.0
The Doggies (Snoop Dogg),20,2.19,0.26,0.2,26,5.2,6879,10000.0
Color Magic Planets by Bård Ionson,7,0.77,3.91,0.2,10,2.0,177,256.0
The Modz,2,0.22,0.04,0.04,2,0.08,2552,5555.0
Stranger EggZ,3,0.33,0.13,0.0,11,0.0,1993,8367.0
CHIBI DINOS,6,0.66,0.45,0.1,45,4.5,3262,10000.0
this is a test rr,1,0.11,100.0,0.0,1,0.0,1,1.0
"""Photoshop iterations""",1,0.11,16.67,0.8,1,0.8,3,6.0
