name,owners_with_asset_in_project,percent_of_owners_with_asset_in_project,percent_owned,project_floor,total_assets_owned,total_project_floor,total_num_owners,total_supply
Rubber Duckz,124,13.32,13.0,1.1,260,286.0,940,2000.0
Creepz Genesis,3,0.32,0.05,1.7,5,8.5,386,11111.0
ZenAcademy,70,7.52,3700.0,0.28,74,20.720000000000002,5336,2.0
Degenz,8,0.86,0.26,0.45,29,13.05,1865,11111.0
Ben Mezrich Project - Bitcoin and Billionaires Collection,19,2.04,1.28,0.08,26,2.08,1884,2024.0
the Universe Machine by Joshua Davis / PrayStation,34,3.65,12.73,0.2,35,7.0,222,275.0
UKR Sovereignty,1,0.11,2.33,0.1,4,0.4,161,172.0
Rubber Duckz Honoraries,8,0.86,400.0,0.3,8,2.4,72,2.0
BFF Friendship Bracelets,49,5.26,0.78,1.82,66,120.12,7033,8444.0
The Aquatica Collection,63,6.77,40.98,0.09,125,11.25,170,305.0
The Noble Houses,6,0.64,66.67,0.0,6,0.0,275,9.0
Queens+Kings Traits,44,4.73,3.34,0.02,465,9.3,631,13927.0
Ben Mezrich Project - Meme Stock Collection,36,3.87,1.2,0.06,72,4.32,3530,6000.0
Nifty Royale X Ryan Newburn GM Iceland,2,0.21,7.84,0.12,4,0.48,44,51.0
The Last Raptor,1,0.11,0.1,0.09,2,0.18,1044,1923.0
Ethernity's Master Collection,8,0.86,0.13,0.01,27,0.27,8075,21447.0
Gutter Punks - Yakuza Cats,5,0.54,0.18,0.05,5,0.25,2837,2837.0
MoonbirdPunks,7,0.75,0.49,0.02,12,0.24,1116,2469.0
DEGEN TOONZ MINTER REWARDS,4,0.43,0.12,0.03,4,0.12,2975,3215.0
Rolex OFFlClAL,3,0.32,1.49,15.0,3,45.0,145,202.0
ArtApe(eth),1,0.11,0.12,0.0,5,0.0,603,4250.0
Shinsei Galverse Official,9,0.97,0.51,0.24,45,10.799999999999999,4295,8888.0
Takashi V3,19,2.04,2.24,6.2,23,142.6,714,1027.0
ClipMatrix Creatures by Nikolay Jetchev,17,1.83,7.8,0.04,39,1.56,330,500.0
On Chain Kongz (Untradable),10,1.07,1400.0,0.0,14,0.0,0,0.0
nounocle,1,0.11,1.0,0.0,3,0.0,121,300.0
MEE6 Avatars Pre-Reveal,6,0.64,600.0,0.27,6,1.62,2452,1.0
OKPC,56,6.02,4.42,0.06,362,21.72,3506,8192.0
Web3Wordle,2,0.21,3.12,1.0,11,11.0,57,353.0
Fresh Fools,2,0.21,0.07,0.02,4,0.08,2062,5756.0
10KTF: GUCCI GRAIL MINT PASS,10,1.07,1000.0,0.2,10,2.0,170,1.0
psfsdaf,1,0.11,2.64,0.0,20,0.0,34,757.0
Doodle Kevins,1,0.11,0.16,0.0,1,0.0,152,622.0
0xKevinPunk,1,0.11,1.6,0.0,80,0.0,471,5000.0
Just Kevin,1,0.11,0.08,0.0,1,0.0,228,1202.0
KevinLand,1,0.11,0.96,0.0,5,0.0,203,522.0
Poohs NFT,2,0.21,0.18,0.03,6,0.18,922,3333.0
3Mfers XYZ,1,0.11,0.51,0.0,40,0.0,192,7848.0
Invisible Degen Foes,1,0.11,0.08,0.0,5,0.0,1477,6666.0
Derage,5,0.54,0.52,0.06,22,1.3199999999999998,1438,4201.0
Habibi Mfers,2,0.21,10.13,0.0,706,0.0,433,6969.0
Bones Mfers Official,1,0.11,0.3,0.0,20,0.0,554,6700.0
STONEYs by Satoshi's Mom,3,0.32,2.57,0.01,57,0.5700000000000001,820,2222.0
ApeLanders NFT,1,0.11,4.95,0.0,110,0.0,457,2222.0
Neo Tokyo Outer Lands,3,0.32,0.07,0.18,3,0.54,959,4177.0
8Sian Women,1,0.11,0.15,0.0,5,0.0,730,3333.0
gfers_nft,1,0.11,3.87,0.0,40,0.0,109,1033.0
0xTubbyCats,1,0.11,0.92,0.0,10,0.0,110,1086.0
0xWOW,1,0.11,0.05,0.0,5,0.0,2159,10000.0
TUBBYMFERSOG,1,0.11,0.36,0.0,20,0.0,606,5629.0
Forgotten Babies Wizard Orphanage,8,0.86,2.24,0.03,224,6.72,1422,10000.0
PepeMfers,1,0.11,7.2,0.0,80,0.0,47,1111.0
hypemfers,1,0.11,2.01,0.0,140,0.0,1288,6969.0
Pepe Universe Genesis,2,0.21,0.8,0.03,4,0.12,244,500.0
CK Mfers,2,0.21,1.27,0.01,19,0.19,448,1500.0
Zuki mfer,3,0.32,0.9,0.01,63,0.63,2338,6969.0
CuteZuki,1,0.11,0.14,0.0,6,0.0,958,4443.0
0xmfers,1,0.11,0.03,0.0,2,0.0,1215,5939.0
Spoonles,1,0.11,0.83,0.0,3,0.0,120,363.0
Shadow Quest,6,0.64,0.11,0.01,17,0.17,821,15676.0
Roborovski NFT Collection by SYA Concept,1,0.11,0.01,0.04,1,0.04,4405,7784.0
OGs by JakNFT x Kotegawa,5,0.54,1.9,0.25,7,1.75,231,369.0
Morphs Official,5,0.54,2.69,0.0,721,0.0,5034,26814.0
VR Future Genesis,9,0.97,0.71,0.01,55,0.55,2730,7776.0
Tough Guys Club,1,0.11,0.32,0.01,1,0.01,190,312.0
DEGEN TOONZ COLLECTION,5,0.54,0.12,0.4,11,4.4,4076,8888.0
KaraApe,2,0.21,0.22,0.0,12,0.0,607,5556.0
Deadfrenz Collection,35,3.76,0.65,0.2,65,13.0,6089,10047.0
CoolMfers,1,0.11,0.29,0.01,20,0.2,277,6969.0
Punk Mfers,2,0.21,0.24,0.01,16,0.16,2772,6700.0
Planktoons,4,0.43,0.95,0.02,42,0.84,2408,4444.0
Love Addicted Girls,3,0.32,0.2,0.02,8,0.16,2070,4000.0
Space Cowboys Official,4,0.43,0.09,0.0,9,0.0,653,10000.0
Fast Food Pups,1,0.11,9.34,0.0,305,0.0,334,3265.0
CrypToad Punks,13,1.4,3.6,0.01,251,2.5100000000000002,2151,6969.0
CryptoKidneys,1,0.11,0.49,0.0,5,0.0,151,1030.0
Neo Tokyo Outer Item Caches,4,0.43,0.09,0.2,4,0.8,1092,4333.0
Polys.art,4,0.43,0.59,0.03,10,0.3,507,1707.0
Scrubby Ape Artwork,2,0.21,0.19,0.0,7,0.0,379,3761.0
Censored*,42,4.51,0.14,0.0,42,0.0,29766,29766.0
Official ApeZuki,4,0.43,0.22,0.0,22,0.0,3127,9814.0
0xZuki,4,0.43,0.26,0.02,26,0.52,3794,9999.0
OctaCats,2,0.21,0.38,0.0,30,0.0,627,8000.0
Sad Girlls,1,0.11,4.49,0.01,60,0.6,62,1335.0
Turf Plots,17,1.83,1.94,0.18,98,17.64,2061,5041.0
Super Geisha,5,0.54,0.13,0.03,9,0.27,2024,6776.0
MindFulls,2,0.21,0.18,0.05,2,0.1,529,1111.0
RaidParty Fighters,5,0.54,0.09,0.11,14,1.54,809,15489.0
RaidParty Heroes,2,0.21,0.11,0.74,6,4.4399999999999995,644,5298.0
World of Boys Official,1,0.11,0.71,0.0,20,0.0,576,2833.0
Lau Hu Pao,1,0.11,0.11,0.0,1,0.0,468,916.0
CryptoTitVags,2,0.21,0.45,0.03,19,0.57,1003,4200.0
Pixel Cat Club Collection,1,0.11,6.07,0.0,91,0.0,418,1500.0
DateMates,1,0.11,0.7,0.0,28,0.0,858,3990.0
JasmineDAO,1,0.11,1.78,0.03,10,0.3,63,563.0
NEO TOKYO APES,1,0.11,0.24,0.0,10,0.0,519,4136.0
The Voxel Universe,1,0.11,0.58,0.02,4,0.08,282,690.0
PotatoPunks,7,0.75,1.51,0.0,84,0.0,1377,5555.0
New World Order - NWO,10,1.07,0.55,0.02,40,0.8,3190,7267.0
PunkForce,3,0.32,0.2,0.0,7,0.0,1635,3500.0
Old Ape Country Club Official,2,0.21,0.16,0.02,8,0.16,1762,5000.0
The Baby Kongz,1,0.11,3.6,0.0,160,0.0,491,4444.0
HUEPHORIA,5,0.54,2.57,0.04,20,0.8,356,777.0
Blockverse MC,6,0.64,0.26,0.0,26,0.0,4570,9999.0
World of ApeWives,1,0.11,2.4,0.01,80,0.8,810,3333.0
VEEDAO WGMI,2,0.21,0.8,0.03,8,0.24,357,1000.0
CINDYDAO GENESIS,1,0.11,1.13,0.01,10,0.1,465,888.0
SUPERPLASTIC:  Headtripz Pillz,20,2.15,700.0,0.24,21,5.04,1805,3.0
BelleDAO,1,0.11,2.13,5e-05,15,0.00075,127,705.0
LisaDAO V2,1,0.11,6.8,0.001,35,0.035,103,515.0
SupCaitlinDAO,1,0.11,0.31,0.0,2,0.0,206,640.0
CorinnaDAO V2,2,0.21,0.57,0.01,5,0.05,321,873.0
DoodleRawrs,1,0.11,0.79,0.02,10,0.2,223,1265.0
the ape frens (Official),3,0.32,0.33,0.0,26,0.0,1892,7777.0
GhozalIreneDAO,1,0.11,0.45,0.0,5,0.0,631,1106.0
Broof of B,1,0.11,0.1,0.01,1,0.01,895,1000.0
IreneDAOwn,2,0.21,3.16,0.0,35,0.0,586,1106.0
ClonesPx,1,0.11,0.05,0.0,1,0.0,848,2037.0
Lego Blue Chip Club,1,0.11,0.75,0.01,10,0.1,249,1333.0
X Rabbits Club,4,0.43,0.08,0.1,6,0.6000000000000001,3189,7502.0
AWOD,1,0.11,0.26,0.01,20,0.2,976,7659.0
Cool Doods Collection,2,0.21,0.68,0.01,16,0.16,340,2353.0
Trippy GAN Toadz,3,0.32,2.08,0.0,105,0.0,1407,5038.0
0xApes Trilogy,3,0.32,0.1,0.14,10,1.4000000000000001,3723,10008.0
Ape Runners,5,0.54,0.48,0.01,24,0.24,1268,5000.0
XenoInfinity,7,0.75,0.31,0.06,23,1.38,1894,7360.0
rekt | fees.wtf,24,2.58,0.28,0.01,24,0.24,8506,8607.0
FrankenDoodles,1,0.11,0.75,0.01,20,0.2,320,2659.0
Mutant Degen Monster Apes (MDMA) by Degen Labs,1,0.11,0.21,0.0,1,0.0,248,484.0
Phanta Doods,5,0.54,0.78,0.0,61,0.0,1064,7776.0
The Jims,17,1.83,1.22,0.09,25,2.25,1088,2048.0
DoodleBlocks,1,0.11,0.88,0.002,10,0.02,142,1141.0
PudgyDoodles,1,0.11,0.5,0.0,20,0.0,588,4029.0
Lazy Loodles,3,0.32,0.24,0.0,12,0.0,1405,5000.0
Puppy Punks (Official),1,0.11,0.57,0.0,17,0.0,1148,3000.0
Cuddle Bears Daycare,2,0.21,0.41,0.0,20,0.0,1136,4888.0
Flower Friends Genesis,4,0.43,0.2,0.0,11,0.0,1847,5555.0
Ether Pirates,1,0.11,0.07,0.0,3,0.0,1030,4395.0
DoodleBitsNFT,7,0.75,2.28,0.01,80,0.8,1396,3514.0
Cyber Koala Club,1,0.11,0.23,0.0,10,0.0,515,4443.0
Feel Gang,4,0.43,1.11,0.0,111,0.0,1936,10000.0
ErrorPunks NFT,1,0.11,0.98,0.01,5,0.05,148,508.0
Cool Kidz Club,2,0.21,0.22,0.0,12,0.0,1443,5555.0
Babystarlords,1,0.11,0.43,0.0,10,0.0,597,2338.0
Daiju-Kingz,3,0.32,2.29,0.0,128,0.0,1331,5587.0
1337 Council,4,0.43,0.75,0.05,10,0.5,669,1337.0
OrdinaryPunks,2,0.21,0.4,0.01,20,0.2,955,5000.0
Rainbow Cats NFT,2,0.21,0.26,0.0,13,0.0,2135,5001.0
Larva Doods,8,0.86,0.29,0.0,26,0.0,4198,8888.0
Punked Doods,5,0.54,0.68,0.0,34,0.0,1854,5000.0
lil Brains WRLD,2,0.21,0.05,0.0,4,0.0,2728,7777.0
Larva Breads,4,0.43,0.42,0.0,21,0.0,1196,4999.0
INCEPTIONPASS,8,0.86,1.63,0.0,55,0.0,1394,3375.0
SmolAPES Official,2,0.21,0.58,0.0,22,0.0,469,3799.0
Woodles V2,2,0.21,1.71,0.0,119,0.0,965,6969.0
Interleave Productions,6,0.64,600.0,0.02,6,0.12,1027,1.0
MeltiesNFT,2,0.21,0.5,0.01,4,0.04,283,803.0
Squishy Apes by Degen Labs,3,0.32,2.01,0.0,67,0.0,1338,3332.0
gm-onchain,4,0.43,0.11,0.0,8,0.0,2776,6969.0
Maps for grief by Louis-André Labadie,5,0.54,3.8,0.09,19,1.71,292,500.0
Up Down Punks,1,0.11,0.73,0.0,20,0.0,402,2757.0
Larva Chads,10,1.07,1.78,0.01,89,0.89,1685,5000.0
ZORBS by ZORA,46,4.94,0.32,0.01,181,1.81,32715,56741.0
Astra Chipmunks Army,1,0.11,0.04,0.0,1,0.0,975,2721.0
ChainFaces Arena,33,3.54,0.37,0.09,101,9.09,5597,26968.0
Invisible Ape Yacht Club,1,0.11,0.47,0.0,10,0.0,308,2110.0
The Franks,3,0.32,0.37,0.0,13,0.0,589,3536.0
Club Penguin NFT V1,1,0.11,0.86,0.04,20,0.8,400,2338.0
Bit Kongz,3,0.32,0.9,0.0,30,0.0,1351,3333.0
The X-Punks,3,0.32,1.5,0.0,50,0.0,524,3333.0
Croodles,6,0.64,0.39,0.0,35,0.0,3295,8888.0
Monsters & Hunters Game,2,0.21,0.16,0.01,8,0.08,1182,4998.0
Mask Machina,1,0.11,0.39,0.03,2,0.06,202,512.0
Longimals,4,0.43,0.71,0.0,44,0.0,1682,6200.0
KRISALIS - The Official Page,13,1.4,4.61,0.05,369,18.45,1251,8000.0
OnChainTarzan,9,0.97,0.66,0.0,51,0.0,2844,7682.0
Devil Chicks,1,0.11,0.08,0.01,2,0.02,844,2666.0
Acrocalypse,12,1.29,0.46,1.2,48,57.599999999999994,3557,10419.0
NEKOMEKA,2,0.21,0.1,0.02,5,0.1,1536,5206.0
Toy Boogers Special Editions,34,3.65,1100.0,0.01,44,0.44,5611,4.0
BABY X,2,0.21,0.18,0.0,6,0.0,1552,3333.0
Zoodlers,1,0.11,0.3,0.0,5,0.0,676,1643.0
Dreamland Genesis,6,0.64,0.26,0.06,26,1.56,4202,10000.0
Paper Chasers,2,0.21,1.19,0.0,24,0.0,443,2021.0
Doodmas,1,0.11,0.14,0.0,10,0.0,1439,7210.0
Terraforms by Mathcastles,54,5.8,3.61,0.4,358,143.20000000000002,2265,9909.0
Non Fungible Tools Lifetime Membership,11,1.18,1100.0,0.7,11,7.699999999999999,1077,1.0
Basic Bored Ape Club,2,0.21,0.02,0.01,2,0.02,4627,10000.0
Infinite Realm Official,2,0.21,0.18,0.01,14,0.14,2991,7704.0
WickensNFT,2,0.21,0.11,0.02,7,0.14,2389,6666.0
MistleToadz by GREMPLIN,34,3.65,4.12,0.08,166,13.280000000000001,1821,4027.0
SUPERPLASTIC: OGs,4,0.43,0.87,0.12,12,1.44,413,1384.0
NobiToadz,4,0.43,6.95,0.0,278,0.0,830,3998.0
NeoTokyo Outer Identities,4,0.43,0.09,1.22,4,4.88,1263,4495.0
MidnightBreeze,18,1.93,0.55,0.46,38,17.48,3356,6969.0
Breaking Panda,1,0.11,0.42,0.01,5,0.05,423,1189.0
Fast Food Doge NFT,2,0.21,0.13,0.01,3,0.03,741,2386.0
Paths by Darien Brito,10,1.07,5.54,0.14,29,4.0600000000000005,313,523.0
From the Fragments of Tezuka Osamu - Generative Art,4,0.43,0.23,0.04,7,0.28,1680,3037.0
Expandables Official,1,0.11,0.29,0.05,10,0.5,532,3500.0
Skeleton-Bit,6,0.64,1.52,0.0,76,0.0,1491,5000.0
Frog Game GEN 0,3,0.32,0.67,0.0,20,0.0,424,3000.0
Humans Metaverse,4,0.43,0.25,0.02,16,0.32,2622,6500.0
Lion and Zebra,3,0.32,1.12,0.0,59,0.0,576,5285.0
Lazy Kitties,4,0.43,0.69,0.0,69,0.0,1591,9999.0
ToadzWorld,6,0.64,0.58,0.0,25,0.0,891,4324.0
Elves of the North Official,1,0.11,0.39,0.0,35,0.0,1824,8888.0
Fox and Rabbit Club,1,0.11,1.06,0.01,5,0.05,150,471.0
Weiner Fish,3,0.32,4.04,0.0,113,0.0,554,2800.0
Crypts and Caverns,5,0.54,0.96,0.15,84,12.6,1284,8784.0
Society of Derivative Apes (SODA),8,0.86,0.27,0.01,27,0.27,5149,9997.0
The Forgotten Cult,5,0.54,0.87,0.01,29,0.29,1132,3333.0
Generative Burger Club,2,0.21,1.13,0.02,14,0.28,478,1240.0
Corite x Emery Kelly - Emotions Collection,1,0.11,0.06,0.02,1,0.02,1264,1795.0
Tiny Kingdoms,4,0.43,0.15,0.01,6,0.06,1635,4096.0
OctopuoS,1,0.11,0.19,0.01,3,0.03,702,1600.0
ABSOLUTELY DO NOT MINT,61,6.55,5.02,0.2,188,37.6,1260,3743.0
Machinie,2,0.21,0.32,0.08,2,0.16,219,620.0
Humach,2,0.21,0.26,0.01,6,0.06,447,2316.0
T-Rex Mafia OG,2,0.21,0.13,0.0,10,0.0,2097,7777.0
PoodlesNFT,1,0.11,0.98,0.0,49,0.0,1229,5000.0
Fish Tank Genesis Collection,3,0.32,0.25,0.01,3,0.03,1091,1184.0
CryptoFoxes Origins,3,0.32,0.91,0.24,8,1.92,346,882.0
Scallywags,1,0.11,0.09,0.07,1,0.07,281,1121.0
Tiny Kills,1,0.11,1.22,0.03,16,0.48,549,1313.0
CryptoPunxz,1,0.11,0.96,0.03,2,0.06,138,209.0
DNA Cultura NFTs,2,0.21,0.27,0.0,15,0.0,1331,5555.0
Toy Frens,1,0.11,0.3,0.02,2,0.04,400,666.0
Nice Fun Zombies,2,0.21,0.26,0.01,13,0.13,1097,5000.0
CreatureToadz,11,1.18,0.2,0.04,18,0.72,3855,8888.0
On Chain Hex Truchet Tiles,3,0.32,2.19,0.0,34,0.0,387,1555.0
DIGITZ GENESIS COLLECTION,1,0.11,0.64,0.11,14,1.54,799,2182.0
Kuddle Koalas,2,0.21,0.48,0.01,36,0.36,1879,7497.0
The Panels - Blocks,8,0.86,3.2,0.01,264,2.64,873,8257.0
CryptoFlyz,27,2.9,1.15,0.02,81,1.62,3083,7025.0
The Space Cats,5,0.54,0.71,0.0,71,0.0,2352,9999.0
Mumbo Jumbo NFT,1,0.11,0.18,0.09,1,0.09,136,544.0
Kaiju Kingz,10,1.07,0.3,0.98,18,17.64,3381,5928.0
Icy Founders Club,14,1.5,1.28,0.39,17,6.63,1294,1323.0
Punkachus,3,0.32,0.28,0.0,8,0.0,1413,2900.0
Strawberries by TheFruitNFT,2,0.21,0.04,0.01,2,0.02,396,5433.0
The Dreamers,15,1.61,1.44,0.02,203,4.0600000000000005,4178,14066.0
Bamboozlers,2,0.21,0.15,0.02,15,0.3,841,10000.0
Salvador Borpi,3,0.32,0.52,0.01,9,0.09,979,1746.0
Jupiter's Self-Portraits,1,0.11,2.26,0.03,23,0.69,216,1017.0
CryptoMories,21,2.26,0.75,0.36,75,27.0,5249,10000.0
ZombieCats,4,0.43,0.04,0.01,4,0.04,2091,9999.0
Infinity Frogs NFT,5,0.54,0.29,0.01,29,0.29,3539,10000.0
SameToadz,7,0.75,0.85,0.01,60,0.6,3336,7025.0
Mainframes,2,0.21,1.05,0.0,3,0.0,151,287.0
Oilys Pebbles by Logan Larkin,1,0.11,0.6,0.03,12,0.36,610,2000.0
TheDiamondHands,5,0.54,0.41,0.01,45,0.45,2330,11111.0
Flowers by onChainCo,6,0.64,0.71,0.01,29,0.29,1116,4096.0
Choadz,26,2.79,1.83,0.02,90,1.8,2248,4917.0
My Little Uzis,2,0.21,0.1,0.01,5,0.05,2381,5000.0
REAL INFAMOUS SKULLZ,4,0.43,0.19,0.0,19,0.0,3322,10000.0
Intermezzo Tools,1,0.11,100.0,0.03,1,0.03,502,1.0
KBOT_FACTORY,4,0.43,1.0,0.01,40,0.4,868,3999.0
KingFrogs,24,2.58,0.69,0.05,108,5.4,5549,15664.0
Outlaw Gals MC,2,0.21,0.17,0.01,10,0.1,1870,6000.0
Voxel Ville Official,5,0.54,0.14,0.17,7,1.1900000000000002,1760,5003.0
Non-Fungible Forks #ForkHunger,2,0.21,0.08,0.01,2,0.02,1893,2478.0
32px Pandas,2,0.21,0.76,0.01,25,0.25,688,3300.0
Punks Malaysia,1,0.11,0.33,0.1,1,0.1,115,301.0
The Club721,7,0.75,0.51,0.14,10,1.4000000000000001,1753,1961.0
"Metasniper Beta Access - Do NOT BUY, BETA ACCESS ENDED",1,0.11,100.0,0.01,1,0.01,545,1.0
Northern Guilds - Guild of Thor,7,0.75,0.41,0.03,41,1.23,2911,9999.0
Terra Nullius V2,6,0.64,0.25,0.06,10,0.6,1372,4000.0
The Yakuza Cats Society,5,0.54,0.37,0.03,33,0.99,2836,8929.0
GalacticApes,8,0.86,0.35,0.05,35,1.75,3702,9998.0
RareBunniClub,4,0.43,0.07,0.02,4,0.08,2017,5500.0
Sockz (Edition 0),25,2.69,2.41,0.0,119,0.0,1921,4940.0
My Little Orphan,5,0.54,2.32,0.01,90,0.9,623,3887.0
Andy Borphol,2,0.21,0.5,0.01,10,0.1,966,2003.0
Habbo Avatars,10,1.07,0.2,0.15,23,3.4499999999999997,4391,11600.0
The Heart Project,17,1.83,0.3,0.15,30,4.5,5818,9884.0
Wassies by Wassies,14,1.5,0.24,0.65,23,14.950000000000001,2623,9546.0
Magic Mushroom Clubhouse,2,0.21,0.09,0.1,8,0.8,5703,9200.0
TIMEPieces Build a Better Future: Genesis Drop,22,2.36,1.33,0.22,62,13.64,2932,4676.0
DegenDrops,2,0.21,2.34,0.0,26,0.0,236,1111.0
Dot Grid by TheElephantNL,7,0.75,1.7,0.01,17,0.17,642,1000.0
Nifty League DEGENs,9,0.97,0.15,0.38,15,5.7,3247,9899.0
Entropes,9,0.97,2.08,0.03,49,1.47,1168,2358.0
PugFrens,3,0.32,0.72,0.0,63,0.0,3552,8787.0
Adventure Cards,6,0.64,0.43,0.05,21,1.05,1723,4901.0
MultiverseVM,12,1.29,0.53,0.22,42,9.24,2151,7998.0
CryptoMutts,11,1.18,2.13,0.04,213,8.52,2236,10000.0
One Day Moon Way,6,0.64,0.11,0.01,11,0.11,3239,10000.0
NewtonFractals,4,0.43,0.73,0.0,15,0.0,820,2048.0
The Worm Vigil,5,0.54,0.19,0.0,5,0.0,1663,2569.0
Doge Battle,2,0.21,0.23,0.0,16,0.0,1461,6969.0
One Day Mint Pass,1,0.11,100.0,0.02,1,0.02,474,1.0
Saconi Holmovimiento,3,0.32,0.35,0.01,7,0.07,462,1999.0
The Adventurers Text,6,0.64,0.42,0.0,21,0.0,2556,5000.0
Crypteriors: Locals,6,0.64,0.23,0.0,10,0.0,1805,4307.0
Fu  Xi,4,0.43,0.57,0.0,51,0.0,1856,8888.0
Democracity by Generative Artworks,15,1.61,7.42,0.1,76,7.6000000000000005,599,1024.0
Quadrums,7,0.75,2.25,0.06,23,1.38,564,1024.0
Wassilikes,1,0.11,0.3,0.02,1,0.02,142,333.0
Red Panda NFT,3,0.32,0.14,0.0,14,0.0,1519,10000.0
One Day Hype Train,1,0.11,0.05,0.0,5,0.0,2125,10000.0
dGenesis dGen Automatons,8,0.86,0.33,0.01,13,0.13,1036,4000.0
Borpacasso,2,0.21,0.71,0.03,16,0.48,1140,2250.0
Secret NFT Club,3,0.32,1.2,0.03,12,0.36,427,1000.0
4E4F5553,2,0.21,0.33,0.0,11,0.0,827,3311.0
One Day Bastards,3,0.32,0.34,0.01,34,0.34,1489,10000.0
Great Ape Bananas,1,0.11,0.02,0.01,1,0.01,1108,5141.0
CrypToadz by GREMPLIN,93,9.99,3.01,3.59,211,757.49,4051,7014.0
WALTZ,9,0.97,0.39,0.0,39,0.0,3705,10000.0
Heroes of Evermore,7,0.75,1.98,0.03,198,5.9399999999999995,2097,10000.0
Barefoot Parrots Island,8,0.86,0.41,0.03,52,1.56,3445,12555.0
Moongang,3,0.32,0.29,0.01,13,0.13,1401,4525.0
NFTheo,4,0.43,0.44,0.02,13,0.26,1186,2948.0
tooL (for Tools),1,0.11,0.06,0.0,3,0.0,908,5189.0
Space Capsules,3,0.32,0.1,0.04,9,0.36,991,8888.0
Animathereum,7,0.75,0.46,0.0,46,0.0,2240,9999.0
Bloot (not for Weaks),23,2.47,0.71,0.01,57,0.5700000000000001,3908,8008.0
XXX Loot,1,0.11,0.1,0.0,8,0.0,1265,7777.0
The Sentient Machine,1,0.11,0.2,0.03,1,0.03,232,512.0
EtherKoiPond,1,0.11,1.82,0.03,8,0.24,119,440.0
Cryptorastas Collection,4,0.43,0.09,0.04,9,0.36,3650,10419.0
Geometric Karambit,1,0.11,100.0,10.0,1,10.0,1,1.0
GOOP TROOP,22,2.36,0.89,0.03,89,2.67,2301,10000.0
CyberKongz VX,27,2.9,0.32,0.99,48,47.519999999999996,2875,14825.0
N0XSCAPE FOUNDERS CARDS,2,0.21,0.68,0.5,7,3.5,248,1023.0
skateboard cat,1,0.11,3.48,0.06,4,0.24,67,115.0
Redemption - Generative Art,5,0.54,0.59,0.01,6,0.06,471,1024.0
CryptoDickbutts,19,2.04,1.25,0.66,65,42.9,1671,5200.0
Kawaii Skull,2,0.21,1.13,0.01,113,1.1300000000000001,4110,10023.0
OSRS Punks,1,0.11,0.05,0.02,1,0.02,797,2007.0
SUPERPLASTIC: Cryptojankyz,34,3.65,0.56,0.14,77,10.780000000000001,5841,13868.0
Forgotten Runes Wizards Cult,31,3.33,2.4,2.5,225,562.5,2884,9388.0
Hidden Society,1,0.11,50.0,2.0,1,2.0,25,2.0
CryptoFoxes,6,0.64,1.78,0.05,198,9.9,2922,11111.0
CyberKongz,9,0.97,0.26,4.3,13,55.9,2398,5000.0
NEKO Official,4,0.43,0.1,0.02,8,0.16,2526,7703.0
Excess Bits,3,0.32,0.68,0.04,7,0.28,354,1024.0
The Sandbox,46,4.94,0.34,1.9,373,708.6999999999999,20461,108744.0
POAP,43,4.62,0.2,0.01,70,0.7000000000000001,21510,34695.0
CryptoSkulls,14,1.5,1.03,0.6,103,61.8,4127,9997.0
ENS: Ethereum Name Service,383,41.14,0.13,0.0025,984,2.46,321936,736298.0
VaynerSports Pass VSP,41,4.4,0.71,0.39,110,42.9,6847,15555.0
Gutter Punks - WoWG,58,6.23,1.14,0.01,213,2.13,9367,18732.0
World of Women Galaxy,71,7.63,1.15,1.04,242,251.68,11147,21062.0
WVRPS by WarpSound (Official),45,4.83,1.29,0.27,129,34.830000000000005,4767,9999.0
World of Women,46,4.94,2.11,6.99,211,1474.89,5332,10000.0
Aki Story,4,0.43,0.11,0.03,6,0.18,2750,5555.0
Murakami.Flowers Seed,28,3.01,2800.0,6.15,28,172.20000000000002,5060,1.0
Gutter Juice,19,2.04,0.72,0.18,151,27.18,6798,20843.0
Invisible Friends,18,1.93,0.4,5.55,20,111.0,4108,5000.0
RTFKT - MNLTH,80,8.59,8000.0,7.39,80,591.1999999999999,9101,1.0
adidas Originals Into the Metaverse,107,11.49,10700.0,1.74,107,186.18,21599,1.0
Forever Fomo Duck Squad,1,0.11,0.01,0.09,1,0.09,2630,7760.0
White Rabbit Producer Pass,11,1.18,1100.0,0.15,11,1.65,1488,1.0
Rebels In Disguise : Generative Collection,3,0.32,0.66,0.03,5,0.15,563,753.0
Meta Angels NFT,16,1.72,0.44,0.19,44,8.36,4851,10000.0
The Flower Girls,16,1.72,0.71,0.28,71,19.880000000000003,4149,10000.0
Poolsuite - Executive Member,46,4.94,3.68,1.69,92,155.48,1924,2500.0
Creative Cities,1,0.11,1.92,0.8,1,0.8,9,52.0
PixelBeasts (Beastopia),12,1.29,1.14,0.01,114,1.1400000000000001,3283,9999.0
SKIES by Danil,1,0.11,0.06,0.02,1,0.02,557,1600.0
Tunes Project,13,1.4,0.38,0.0,19,0.0,2241,4995.0
SportsIcon Lion Club,4,0.43,0.09,0.02,8,0.16,3115,9000.0
Chestr Genesis Memento,2,0.21,200.0,0.0,2,0.0,27,1.0
Dogs Unchained - Proof of Steak,3,0.32,0.21,0.03,3,0.09,759,1405.0
Pool - oJlbJsHykZ,1,0.11,33.33,0.0,1,0.0,2,3.0
Foundation (FND),93,9.99,0.58,0.03,679,20.37,17625,116455.0
