name,owners_with_asset_in_project,percent_of_owners_with_asset_in_project,percent_owned,project_floor,total_assets_owned,total_project_floor,total_num_owners,total_supply
Impossible Voxels,1,0.11,1.11,0.02,1,0.02,185,90.0
GALAXY 69,1,0.11,4.55,0.0,1,0.0,145,22.0
Ansible's Arcade,1,0.11,6.06,0.001,2,0.002,28,33.0
MikeAlike,1,0.11,0.67,0.12,1,0.12,45,150.0
Hashrunes,6,0.65,1.44,0.07,20,1.4000000000000001,564,1392.0
Electriz by Che-Yu Wu,5,0.54,0.66,0.02,6,0.12,516,909.0
A Mysterious Egg - from Automagic,1,0.11,100.0,0.1,1,0.1,21,1.0
The Ones who returned,1,0.11,2.01,0.11,3,0.33,69,149.0
A Southern Horror by Kris Graves,2,0.22,1.14,0.4,2,0.8,39,175.0
512Print.sol - solSeedlings,5,0.54,1.56,0.07,8,0.56,297,512.0
Framergence by Arihz,11,1.19,3.24,1.8,25,45.0,268,772.0
The Rug  Issue 5,1,0.11,14.29,0.0,1,0.0,7,7.0
"Ukraine: Together we are a powerful, united force",1,0.11,2.94,0.005,1,0.005,7,34.0
The Rug Issue 4,1,0.11,7.69,8.8,2,17.6,23,26.0
rwx quest,2,0.22,80.0,0.27,4,1.08,190,5.0
The Kiss by Gustav Klimt - Belvedere Museum powered by arteQ,3,0.33,0.03,0.3,3,0.8999999999999999,1787,10001.0
Art Foundry On-Chain Collection,2,0.22,2.43,0.09,6,0.54,152,247.0
The Society of the Hourglass,4,0.43,1.16,0.03,25,0.75,590,2158.0
Untitled Collection #34593521,1,0.11,50.0,0.0,1,0.0,2,2.0
The Daily Gwei - 1 Year Anniversary NFT,2,0.22,0.55,0.3,2,0.6,309,365.0
Space Birds by Mark Cotton,2,0.22,4.26,0.45,2,0.9,41,47.0
3dMoloch,1,0.11,0.72,0.43,1,0.43,76,139.0
LARP Comic NFT,1,0.11,2.0,0.0,1,0.0,11,50.0
Beacon Book Crowdfund NFT,1,0.11,2.94,32.0,1,32.0,34,34.0
TheNFT Project,1,0.11,1.85,0.1,10,1.0,102,542.0
Corruption(s*),12,1.3,0.88,0.23,37,8.51,1531,4196.0
Curio Remix 3,1,0.11,50.0,2.69,1,2.69,50,2.0
the Greatest LARP - Moloch Bot Statue,1,0.11,20.0,0.0,1,0.0,4,5.0
Moloch V3,1,0.11,0.45,1.0,1,1.0,121,220.0
rwx stamps,1,0.11,33.33,0.0,1,0.0,20,3.0
3dEthBot,1,0.11,2.0,1.5,2,3.0,76,100.0
DAOpunks,6,0.65,0.72,0.12,8,0.96,619,1111.0
NFThemes - by NFThings,1,0.11,4.35,0.0,1,0.0,18,23.0
Eth Bot Statue,1,0.11,20.0,0.0,1,0.0,4,5.0
EthBot V2,2,0.22,1.36,0.18,3,0.54,158,220.0
Goofball Gang,3,0.33,0.13,0.02,7,0.14,2025,5307.0
Curio Remix 2,1,0.11,100.0,4.5,2,9.0,73,2.0
noun poems,1,0.11,2.38,5.0,1,5.0,26,42.0
Redlion Studios,3,0.33,0.42,0.01,7,0.07,498,1661.0
Terra Nullius V2,6,0.65,0.25,0.04,10,0.4,1376,4000.0
Meltwater Champions Chess Tour 2021,1,0.11,3.33,0.025,1,0.025,33,30.0
Wassies by Wassies,14,1.52,0.31,0.8,30,24.0,2629,9546.0
SamuraiDoge,1,0.11,0.04,0.02,2,0.04,1265,5629.0
Kinesis Art,14,1.52,0.76,0.01,39,0.39,1990,5164.0
Unicode (for Geeks),3,0.33,7.03,0.04,200,8.0,239,2844.0
Lil Glyphs,2,0.22,0.41,0.01,2,0.02,278,491.0
uwucrew,6,0.65,1.48,0.16,143,22.88,3923,9669.0
Avime S01,3,0.33,0.65,0.01,100,1.0,481,15432.0
Encryptas,7,0.76,0.52,0.04,52,2.08,3905,10000.0
Curio Remix 1,1,0.11,50.0,0.45,2,0.9,46,4.0
PXG.ETH,3,0.33,0.54,0.11,3,0.33,271,553.0
Sugar (Genesis),12,1.3,242.86,0.16,17,2.72,887,7.0
Pudgy Penguins,27,2.93,0.52,1.88,46,86.47999999999999,4351,8888.0
The Avatar Project Official,1,0.11,0.53,1.0,1,1.0,104,187.0
Blitmap,9,0.98,0.59,5.0,10,50.0,606,1700.0
BEEPLE - SPRING/SUMMER COLLECTION 2021,2,0.22,0.39,16.0,2,32.0,152,511.0
RW exes - an avatar graveyard & webcomic,1,0.11,6.45,133.7,2,267.4,17,31.0
CryptoChess - Chessmasters,1,0.11,0.8,0.02,1,0.02,36,125.0
CryptoLeos,1,0.11,0.1,0.07,1,0.07,350,1000.0
WEEB3,1,0.11,6.45,1.0,2,2.0,51,31.0
BEEPLE - THE 5000 DAYS COLLECTION,1,0.11,0.84,24.69,1,24.69,103,119.0
HEEEEEEEEEEE,1,0.11,100.0,0.0,1,0.0,1,1.0
The Block Times,1,0.11,7.94,0.28,5,1.4000000000000001,218,63.0
pplpleasr,1,0.11,0.68,3.0,1,3.0,138,146.0
Boners NFT,1,0.11,0.01,0.0,1,0.0,806,6969.0
Lyke Island,1,0.11,2.5,2.99,3,8.97,112,120.0
Rare Apepes,2,0.22,0.76,0.03,15,0.44999999999999996,377,1971.0
Women Tribe NFT,4,0.43,0.08,0.07,8,0.56,5317,10000.0
Witch Hearts,2,0.22,0.12,0.03,2,0.06,898,1617.0
Pawsperity Cats,1,0.11,0.05,0.0,1,0.0,316,1907.0
The Wombats - Official,7,0.76,0.77,0.03,10,0.3,746,1298.0
WE ARE KLOUD,6,0.65,0.9,0.07,45,3.1500000000000004,2422,5000.0
Companion-in-a-Box,12,1.3,0.66,0.03,24,0.72,1243,3654.0
Chain Running,1,0.11,25.0,0.0,1,0.0,4,4.0
Wooshi World Collection,2,0.22,0.03,0.02,3,0.06,4561,11109.0
Crypto.Chicks,11,1.19,0.21,0.42,21,8.82,4481,9999.0
Lobby3 Membership Token,7,0.76,0.5,0.03,7,0.21,763,1395.0
LittleBoos V2,1,0.11,0.21,0.02,1,0.02,184,475.0
The Official Surreals,8,0.87,0.21,0.04,21,0.84,5036,10000.0
Long Neckie Ladies X Gabe Weis Collection,1,0.11,11.11,0.15,1,0.15,258,9.0
Long Neckie FEELINGS,1,0.11,15.38,0.25,2,0.5,116,13.0
Gutter Punks NFT,3,0.33,1.27,0.03,46,1.38,1015,3615.0
MavionWorld,2,0.22,0.27,0.1,6,0.6000000000000001,929,2186.0
TIMEPieces Slices of TIME (Slices),15,1.63,0.4,0.04,21,0.84,2984,5291.0
Mintify NFT Platform | Lifetime Membership,3,0.33,1.34,0.17,4,0.68,223,299.0
Anti Runners,2,0.22,6.91,0.05,25,1.25,109,362.0
The ApeDads,3,0.33,0.12,0.07,5,0.35000000000000003,2222,4000.0
Prime Ape Planet PAP,3,0.33,0.05,0.28,4,1.12,5094,7978.0
Bodega Cat Club,1,0.11,3.33,0.75,1,0.75,23,30.0
BRAiN VOMiT DooDLES,2,0.22,1.89,0.35,2,0.7,104,106.0
Lucky Goat,1,0.11,0.2,0.01,3,0.03,1082,1497.0
OLD Fud Token - Migrated to Polygon,5,0.54,500.0,0.0,5,0.0,1633,1.0
The Superpixel Bored Ape Club,1,0.11,3.19,0.0009,13,0.0117,210,408.0
Lazy Bunny NFT,3,0.33,0.18,0.06,10,0.6,3148,5555.0
1989 Sisters,13,1.41,2.71,0.6,54,32.4,726,1989.0
Premium Punks,2,0.22,2.11,1.0,3,3.0,21,142.0
Mad Meerkat Burrow,2,0.22,1.03,2.98,8,23.84,399,777.0
DinoPunksNFT,1,0.11,1.25,0.01,5,0.05,256,400.0
BRAiN VOMiTS GARDEN,12,1.3,1.33,0.19,59,11.21,2261,4444.0
Poor Apes,1,0.11,0.5,0.78,1,0.78,48,200.0
Baby Ghosts,2,0.22,0.32,0.02,32,0.64,4009,10000.0
JUNGLE FREAKS GENESIS,2,0.22,0.04,0.3,4,1.2,1986,9999.0
Untitled Collection #80107252,1,0.11,50.0,0.0,1,0.0,3,2.0
Mars Cats Voyage,6,0.65,0.36,0.06,36,2.16,3635,10000.0
CryptoPunk Dragons,1,0.11,0.13,0.0299,1,0.0299,52,777.0
MOV3 M1 - Genesis Edition,1,0.11,4.55,0.0,2,0.0,17,44.0
Super Fat Academy - Fraternity Alpha,1,0.11,0.04,0.07,1,0.07,1313,2700.0
Fancy Honey Jars,1,0.11,0.01,0.06,1,0.06,3090,11873.0
Ethereal Apes (Official),1,0.11,0.15,0.05,5,0.25,926,3332.0
FESQ Editions,1,0.11,100.0,0.15,1,0.15,13,1.0
Genesis Fat Academy,1,0.11,0.5,0.6,1,0.6,157,200.0
DonutShop,2,0.22,0.06,0.02,3,0.06,3492,5432.0
Dissrup - Collectibles,2,0.22,7.14,0.01,2,0.02,707,28.0
Dissrup x 33NFT,1,0.11,40.0,0.03,2,0.06,780,5.0
Le Anime by toomuchlag,3,0.33,0.43,0.06,37,2.2199999999999998,950,8691.0
8SIAN Main Collection,12,1.3,0.24,0.12,21,2.52,4494,8888.0
Five Penguins,9,0.98,0.74,0.02,23,0.46,1207,3125.0
Zero Penguins,2,0.22,1.16,0.01,4,0.04,116,344.0
PowerUp Membership Passes,2,0.22,66.67,0.01,2,0.02,964,3.0
AveragePunks,1,0.11,0.1,0.04,4,0.16,751,4200.0
Peopleeum,2,0.22,0.73,0.09,3,0.27,143,413.0
Cyber Hornets Colony Club (Queens Collection),1,0.11,1.1,0.44,1,0.44,50,91.0
Cyber Hornets Colony Club,3,0.33,0.83,0.04,74,2.96,2028,8888.0
LandVault Creation Game,2,0.22,0.15,0.01,3,0.03,689,1980.0
NFT RedZone,3,0.33,1.5,0.01,56,0.56,684,3734.0
Cryptobiotica,3,0.33,6.93,0.25,7,1.75,30,101.0
KIA Ordinance,3,0.33,0.3,0.01,3,0.03,899,988.0
Nathan Head,2,0.22,2.2,0.34,2,0.68,75,91.0
House of Fingers,8,0.87,1.01,0.01,31,0.31,1248,3083.0
Bored Ape Seeks Yacht Club #0,10,1.09,1.1,0.01,62,0.62,1248,5636.0
Untamed Companions,2,0.22,0.06,0.0,2,0.0,1435,3612.0
Hyades,1,0.11,0.79,0.5,1,0.5,124,126.0
Great Ape Society,2,0.22,0.04,0.03,4,0.12,4532,10000.0
InvertedInuCoterie,2,0.22,0.41,0.04,2,0.08,214,492.0
blockfaces,1,0.11,0.4,0.05,2,0.1,160,498.0
Sheeples,1,0.11,20.0,0.05,1,0.05,127,5.0
Nether X Numerals,1,0.11,66.67,0.07,6,0.42000000000000004,28,9.0
Bored Ape Yacht Express (BAYEX) - Timeless8 x Etherist,1,0.11,0.65,0.1,1,0.1,71,155.0
Untamed Elephants,7,0.76,0.17,0.02,13,0.26,3130,7500.0
DERIVATIVE DRIP,1,0.11,6.25,0.1,1,0.1,181,16.0
Ascii Art NFT,1,0.11,1.19,0.0,1,0.0,43,84.0
LandVault: Genesis,3,0.33,300.0,0.49,3,1.47,208,1.0
StartApes,1,0.11,14.29,0.0,1,0.0,7,7.0
Bored Gentlemen,2,0.22,20.0,0.01,2,0.02,340,10.0
Crypto Cockatoos,1,0.11,0.07,0.01,1,0.01,550,1423.0
Apymon Revolution,2,0.22,0.23,0.02,15,0.3,1498,6400.0
NFFT,2,0.22,0.09,0.04,8,0.32,727,9112.0
Gab's Beach Club,3,0.33,75.0,0.26,3,0.78,67,4.0
Tide Estates,4,0.43,80.0,0.27,4,1.08,178,5.0
Gavin Shapiro,2,0.22,0.19,0.22,2,0.44,187,1045.0
Milady Maker,10,1.09,1.06,0.49,102,49.98,2524,9668.0
Dutch tulips,1,0.11,10.0,0.0,1,0.0,5,10.0
Unidentified contract,2,0.22,0.54,0.0,4,0.0,928,746.0
Non-Fungible Heroes: The Gods,2,0.22,0.09,0.04,3,0.12,1152,3374.0
Funky Monkey Frat House,2,0.22,0.3,0.11,6,0.66,642,2000.0
Yield Guild Badge,24,2.61,0.12,0.01,24,0.24,20747,20747.0
mf3rs,9,0.98,0.63,0.01,54,0.54,2369,8527.0
Nouns3D,6,0.65,0.38,0.01,24,0.24,1973,6370.0
N3D Deprecated,6,0.65,0.35,0.0,27,0.0,2363,7796.0
Genesis Gradients by Beaming,1,0.11,0.45,0.2,1,0.2,180,222.0
The Panels - Blocks,9,0.98,3.26,0.01,269,2.69,875,8257.0
Iconography V2,1,0.11,14.29,0.5,2,1.0,49,14.0
Squarmies,3,0.33,0.92,0.01,32,0.32,1471,3489.0
La La LandZzz,1,0.11,1.32,0.29,1,0.29,60,76.0
Crappy Dogecoin Doodles,3,0.33,18.18,0.04,4,0.16,368,22.0
Cryptocorn,1,0.11,5.56,0.02,2,0.04,11,36.0
The Red Ape Family,1,0.11,0.15,1.4,1,1.4,324,666.0
CC Time Travel,3,0.33,300.0,0.09,3,0.27,1981,1.0
Celestials ETH,4,0.43,0.49,0.02,20,0.4,1739,4049.0
Mega City Medallions,3,0.33,1.67,0.25,7,1.75,191,419.0
Entangled in blue,1,0.11,13.33,0.0,2,0.0,4,15.0
The Blerginning,1,0.11,0.23,0.05,1,0.05,232,431.0
Vivid by Hendro Soetrisno,2,0.22,20.0,0.0,2,0.0,8,10.0
Rubber Duck Bath Party,7,0.76,0.1,0.05,10,0.5,5815,10000.0
Nebula 41,1,0.11,0.41,0.07,1,0.07,200,246.0
Vailiens,1,0.11,0.03,0.04,2,0.08,481,6294.0
Human Nature by Harry Files,1,0.11,1.78,0.01,5,0.05,167,281.0
EGGTOMATONS,1,0.11,0.18,0.01,2,0.02,396,1116.0
Spaceships For Slimes,2,0.22,3.77,0.5,2,1.0,51,53.0
Astro Chromatica,1,0.11,5.56,0.0,2,0.0,29,36.0
Birthblock,7,0.76,0.61,1.95,7,13.65,1150,1157.0
Wonky Stonks,5,0.54,0.08,0.04,7,0.28,4581,8736.0
To be hidden,1,0.11,50.0,0.3,1,0.3,324,2.0
DRRT,1,0.11,0.25,0.03,5,0.15,692,2021.0
vibesdotart [genesis],6,0.65,3.12,0.05,25,1.25,404,800.0
The WynLambo,4,0.43,0.3,0.01,30,0.3,2750,9999.0
Sequences (for Tunes),2,0.22,0.91,0.03,2,0.06,103,219.0
Tunes Project,13,1.41,0.38,0.01,19,0.19,2241,4996.0
ApePunks!,1,0.11,0.09,0.0,3,0.0,880,3332.0
PiratePunksNFT,1,0.11,0.21,0.01,2,0.02,308,953.0
The Syndicate NFT,3,0.33,1.35,0.0,8,0.0,212,593.0
Slimes World,3,0.33,1.3,0.06,13,0.78,616,1000.0
The Joyful Paintings,2,0.22,0.98,0.04,2,0.08,101,205.0
Comic Boxels Genesis,2,0.22,2.41,0.03,22,0.6599999999999999,215,914.0
Soul of Ukraine,2,0.22,1.49,0.01,10,0.1,340,670.0
Banksy - Gorilla in a Pink Mask,2,0.22,1.21,0.2,8,1.6,307,659.0
Solarbots.io,9,0.98,0.29,0.11,117,12.87,1460,39940.0
LOOT Magazine,1,0.11,100.0,0.09,1,0.09,128,1.0
OurPath,2,0.22,1.44,0.05,27,1.35,539,1875.0
Drop Bears Official,4,0.43,0.06,0.02,6,0.12,4155,10000.0
AxieChat,2,0.22,83.33,2.0,5,10.0,217,6.0
Synth Heads,3,0.33,0.2,0.06,6,0.36,1202,3018.0
The Mysterious World,5,0.54,0.08,0.01,5,0.05,2495,6666.0
Alien Kimera Protocol,2,0.22,1.7,0.02,19,0.38,396,1117.0
DraGONS 2171,2,0.22,0.75,0.04,28,1.12,736,3757.0
INFLUENCERZ,3,0.33,2.19,0.04,3,0.12,108,137.0
Pixel Elements by PixelGan,1,0.11,3.33,0.03,10,0.3,164,300.0
The Floyd Mayweather Undefeated Comic Book Collection by Hero Projects,4,0.43,0.21,0.0,4,0.0,1891,1951.0
Pixel Runes by PixelGan,1,0.11,1.0,0.0,10,0.0,271,1000.0
MarsShotBots,1,0.11,0.28,0.01,1,0.01,176,360.0
Super Shiba Club,6,0.65,0.16,0.0,16,0.0,2909,10010.0
Floyd Mayweather - Autograph Collection,4,0.43,0.2,0.0,4,0.0,1840,2009.0
Evolutrees,1,0.11,0.08,0.0,1,0.0,470,1226.0
Crypteriors: Locals,8,0.87,0.33,0.0,14,0.0,1805,4307.0
Fewmans,7,0.76,0.07,1e-05,7,7.000000000000001e-05,5050,9349.0
Shitty.Investments,2,0.22,0.5,0.02,7,0.14,412,1404.0
One Day Bastards,4,0.43,0.35,0.0,35,0.0,1488,10000.0
Happyland Wummy Gurms,1,0.11,0.06,0.0,1,0.0,1592,1687.0
PrimiLife by wuwa,6,0.65,0.59,0.04,6,0.24,608,1024.0
Rookie League,6,0.65,0.26,0.0,26,0.0,1988,10000.0
sLoot (Loot for Scammers),6,0.65,0.74,0.0049,58,0.2842,2093,7808.0
OneDayPunks | ! Restricted To One Per Wallet !,9,0.98,0.09,0.01,9,0.09,9984,10000.0
MoreOrLess,2,0.22,0.2,0.01,2,0.02,826,1001.0
Fat Punks Official,3,0.33,0.7,0.03,7,0.21,441,999.0
Colonists,3,0.33,0.04,0.08,9,0.72,5636,25000.0
HappyLand Gummy Bears Official,6,0.65,0.06,0.01,6,0.06,4163,9600.0
Floyds World,3,0.33,0.07,0.0,7,0.0,1681,9946.0
BBCo Rewards,1,0.11,20.0,0.11,1,0.11,64,5.0
The Order of the Golden Yacht,2,0.22,0.4,0.02,2,0.04,467,500.0
My  Rank,1,0.11,1.95,0.001,10,0.01,74,514.0
Musee,2,0.22,1.56,0.19,34,6.46,355,2182.0
Goblin Goons,5,0.54,0.87,0.01,41,0.41000000000000003,1403,4713.0
Jenk Club,2,0.22,0.8,0.07,2,0.14,143,250.0
"TJ Thorne - The Ebb and Flow Collection - My Search For Serenity, As Told By Water - 100 1/1 NFTs",5,0.54,8.0,1.0,8,8.0,71,100.0
Everai Heroes: Duo,4,0.43,0.08,0.13,6,0.78,3608,7777.0
The Capeverse,1,0.11,1.15,0.01,14,0.14,374,1217.0
Oneders Valentine's Day Pass,1,0.11,100.0,0.0,1,0.0,2709,1.0
Holon Test Nodes,1,0.11,100.0,0.1,1,0.1,210,1.0
Viral Mfers (Origin),1,0.11,0.05,0.0,5,0.0,938,9998.0
WhaleTogether,5,0.54,0.17,0.03,13,0.39,4935,7777.0
Mighty Warbles,1,0.11,1.38,0.05,10,0.5,209,724.0
Cool Ape Club Official,2,0.22,0.27,0.01,15,0.15,2573,5555.0
WAIFUMATERIAL_NFT,1,0.11,5.56,0.0,3,0.0,13,54.0
VOX Collectibles,2,0.22,0.02,0.6,2,1.2,3405,8888.0
//CWS. x Yanis | ethikdesign,2,0.22,100.0,0.09,3,0.27,75,3.0
Chaos Order Secret Writing by Allyson Grey,1,0.11,0.3,0.03,1,0.03,225,333.0
From the Fragments of Tezuka Osamu - Generative Art,5,0.54,0.26,0.05,8,0.4,1677,3037.0
DuskBreakers,14,1.52,1.75,0.19,175,33.25,2757,10000.0
SlimHoods Specials,8,0.87,400.0,0.02,8,0.16,1600,2.0
Polzilla,2,0.22,0.15,0.0,3,0.0,881,2054.0
Ready Player Cat NFT,7,0.76,0.2,0.1,10,1.0,2059,4950.0
Heroes Follow Heroes 2021,17,1.85,1700.0,0.01,17,0.17,1253,1.0
Lonely Alien Space Club,5,0.54,0.05,0.05,5,0.25,4019,10001.0
The Repus,5,0.54,0.26,0.03,10,0.3,2057,3863.0
Flippy's Five Thousand,1,0.11,0.02,0.02,1,0.02,2840,4630.0
Doggos for DOG Owners,6,0.65,0.16,0.01,6,0.06,2625,3790.0
Open It - Edition of 100,3,0.33,300.0,0.1,3,0.30000000000000004,92,1.0
Kibatsu Mecha,4,0.43,0.41,0.34,9,3.06,1588,2221.0
Perpetua by Punch Card Collective,6,0.65,6.04,0.08,9,0.72,77,149.0
Desert Oddities - Vaughn Meadows,1,0.11,5.0,0.245,1,0.245,19,20.0
Silhouette by Niel de la Rouviere,4,0.43,4.95,0.3,5,1.5,59,101.0
OGs by JakNFT x Kotegawa,4,0.43,1.63,0.12,6,0.72,237,369.0
PUNKS 2: BBA Collector's Edition,14,1.52,2.0,0.28,15,4.2,721,750.0
EARTH 2: MARS COLONY,1,0.11,14.29,0.1,1,0.1,3,7.0
Editions X Tylersjourney,2,0.22,200.0,0.15,2,0.3,72,1.0
Machine Comics by Roni Block,3,0.33,4.55,0.33,3,0.99,54,66.0
Editions x Guido,1,0.11,100.0,1.15,1,1.15,220,1.0
GreenMonstera & Girl  Collection,1,0.11,7.14,0.05,1,0.05,7,14.0
Jord Hammond Editions,2,0.22,200.0,0.34,2,0.68,107,1.0
Eric Rubens Editions,4,0.43,400.0,0.22,4,0.88,147,1.0
JakNFT Editions,1,0.11,4.65,0.68,2,1.36,26,43.0
Chi Modu - The Second Drop,8,0.87,4.56,0.04,31,1.24,262,680.0
Wayfarer- by Jake Inez,1,0.11,6.67,0.0,1,0.0,14,15.0
Augmented Sequence by toiminto,8,0.87,1.46,0.03,15,0.44999999999999996,640,1024.0
Lava Glow by JEANVASCRIPT,3,0.33,0.6,0.07,3,0.21000000000000002,306,499.0
High Tide by Artem Verkhovskiy x Andy Shaw,5,0.54,0.67,0.05,5,0.25,510,745.0
Calendart by steen & n-e-o,6,0.65,4.66,0.1,17,1.7000000000000002,237,365.0
Rare Window,1,0.11,14.29,0.0,1,0.0,6,7.0
JobRun,4,0.43,30.0,0.08,6,0.48,8,20.0
Blaschke Ballet by NumbersInMotion,4,0.43,0.67,0.1,4,0.4,431,600.0
Obicera by Alexis André,11,1.19,2.84,0.2,15,3.0,354,529.0
Tylersjourney Editions,2,0.22,18.18,0.05,2,0.1,65,11.0
GM Sunshine,1,0.11,3.06,1.0,3,3.0,28,98.0
Alex Soh - Solar Coffee Project - Collection of 88 Photos,4,0.43,4.55,0.14,4,0.56,43,88.0
DeeKay,5,0.54,300.0,1.25,6,7.5,69,2.0
Migratory Birds,1,0.11,6.67,0.27,1,0.27,6,15.0
Skateboarding: Culture in Motion,3,0.33,8.89,0.7,8,5.6,63,90.0
Astrographz,3,0.33,5.19,1.0,4,4.0,65,77.0
NOMAD - Samantha Cavet,2,0.22,7.41,1.2,2,2.4,26,27.0
Nights in Miami,1,0.11,2.0,0.075,1,0.075,33,50.0
By Way of Water,3,0.33,4.0,1.0,4,4.0,77,100.0
Photosynthetic by Owen Moore,1,0.11,4.0,0.1,2,0.2,36,50.0
Ben Strauss Editions,1,0.11,100.0,0.2,1,0.2,87,1.0
Superchief Season 1 Starter Pack,10,1.09,2.99,0.1,11,1.1,369,368.0
Doki Doki,3,0.33,0.85,0.01,5,0.05,1869,591.0
Bored Ape Not Club - Genesis,1,0.11,0.95,1.69,1,1.69,61,105.0
Toxy Terminals,1,0.11,0.1,0.0,1,0.0,6,1014.0
Mars Genesis,1,0.11,0.05,0.05,1,0.05,1013,2107.0
Bored Ape Not Club,1,0.11,1.08,0.2,1,0.2,143,93.0
Love Addicted Girls,4,0.43,0.22,0.01,9,0.09,2044,4000.0
FLY Pass,1,0.11,0.02,0.01,1,0.01,1176,4012.0
Women of Crypto,4,0.43,0.26,0.03,23,0.69,5074,8888.0
PoodleDunk,3,0.33,1.61,0.03,29,0.87,572,1801.0
Alien Punks V2,2,0.22,0.94,0.01,21,0.21,339,2242.0
GENESIS LUCKY PANDA,3,0.33,0.1,0.001,7,0.007,1497,7106.0
Doodle X,1,0.11,0.1,0.0,1,0.0,148,1048.0
Metaverse ID (by MetaFabric),3,0.33,0.86,0.05,13,0.65,695,1506.0
AutonomousArt,2,0.22,0.47,0.1,3,0.30000000000000004,398,634.0
Angels Oasis,1,0.11,0.06,0.02,2,0.04,1239,3101.0
Rock Dogs,2,0.22,0.06,0.0,6,0.0,1339,10000.0
Meta History - Museum of War,2,0.22,0.98,0.14,13,1.8200000000000003,522,1328.0
CatsOnChain (by PMD),1,0.11,0.2,0.01,2,0.02,352,1008.0
Ape Gang,3,0.33,0.11,0.13,9,1.17,2520,7917.0
Stipple Sunsets by Jake Rockland,15,1.63,5.28,0.6,19,11.4,242,360.0
NFT_PAPI,1,0.11,0.26,0.07,1,0.07,183,384.0
Toucan Gang,3,0.33,0.09,0.04,7,0.28,2220,7815.0
Aerial View by daLenz,14,1.52,2.1,0.43,21,9.03,659,1000.0
27-Bit Digital by kai,13,1.41,3.42,0.2,35,7.0,522,1024.0
Elementals by Michael Connolly,20,2.17,7.35,1.3,44,57.2,371,599.0
Cryptoblots by Daïm Aggott-Hönsch,17,1.85,1.72,0.2,33,6.6000000000000005,802,1921.0
Max Hay's Art,1,0.11,50.0,0.0,3,0.0,12,6.0
Shabu Town Shibas,8,0.87,1.28,0.01,128,1.28,3141,10000.0
Pulses Of Imagination,4,0.43,0.98,0.02,10,0.2,406,1023.0
Structures by Max Hay,1,0.11,25.0,0.0,3,0.0,7,12.0
Formulae by Shvembldr,4,0.43,2.22,0.33,4,1.32,133,180.0
Biomes A tribute to Conway's Game of Life,3,0.33,2.84,0.6,5,3.0,84,176.0
Etherpoems,2,0.22,1.46,0.1,3,0.30000000000000004,108,206.0
stuz0r,1,0.11,0.31,0.75,1,0.75,37,322.0
SUPERPLASTIC:  Headtripz,7,0.76,0.5,0.05,48,2.4000000000000004,3416,9603.0
SUPERPLASTIC: OGs,6,0.65,1.01,0.15,14,2.1,400,1384.0
Floppydisk.xyz,5,0.54,0.69,0.01,10,0.1,679,1440.0
StrangeAttractors,8,0.87,4.18,0.09,22,1.98,293,526.0
Regenz,2,0.22,0.05,0.0,4,0.0,1356,7916.0
The Wicked Craniums,14,1.52,0.22,0.1,24,2.4000000000000004,4453,10762.0
The Fungible by Pak,11,1.19,0.22,3.6,14,50.4,889,6302.0
Six n Five,1,0.11,0.12,0.75,1,0.75,103,833.0
Trevor Andrew,2,0.22,0.14,0.15,2,0.3,110,1459.0
DrugReceipts,8,0.87,0.1,0.09,10,0.8999999999999999,3834,10000.0
Karma DAO,3,0.33,0.6,0.9,3,2.7,381,503.0
Karma DAO (deprecated),3,0.33,0.6,0.35,3,1.0499999999999998,253,503.0
SaltDAO V2,1,0.11,100.0,0.5,1,0.5,77,1.0
Salt & Satoshi - Genesis Salt Season,1,0.11,5.0,3.5,2,7.0,25,40.0
GNSS by MGXS,8,0.87,1.02,0.4,12,4.800000000000001,1296,1181.0
Movement DAO's Ascended Ape Collection,4,0.43,0.22,0.18,4,0.72,1110,1794.0
LITizen 2: Marin Marireis,2,0.22,0.4,0.04,2,0.08,499,500.0
BLANK Humanity Initializers,3,0.33,0.41,0.06,4,0.24,429,969.0
NFTmetaCommunity,1,0.11,100.0,0.2,1,0.2,159,1.0
Verifry'd Smilesss,3,0.33,0.15,0.02,3,0.06,1859,1997.0
EtherValentines by EtherTulips,2,0.22,0.15,0.03,4,0.12,491,2588.0
The NFTeams,4,0.43,0.17,0.12,17,2.04,2136,10000.0
EtherTulips,3,0.33,0.41,0.01,12,0.12,771,2934.0
NFTeams Mint Passes,2,0.22,0.46,0.04,2,0.08,335,432.0
Diary of a Dad,2,0.22,1.33,0.05,2,0.1,39,150.0
20th Century Photographs from The Alejandro Cartagena Archives,6,0.65,4.0,0.2,14,2.8000000000000003,68,350.0
Dogs Unchained - Proof of Steak,3,0.33,0.21,0.0,3,0.0,760,1405.0
Galactic Secret Agency,6,0.65,0.22,0.01,22,0.22,2664,9999.0
Luchadores.io,6,0.65,0.81,0.08,81,6.48,2022,10000.0
Wee Wee Pals,1,0.11,9.09,0.0,1,0.0,12,11.0
BitcoinTarot - World's 1st Crypto Tarot Cards,1,0.11,0.93,0.5,1,0.5,54,107.0
Scavengers NFT Genesis,1,0.11,0.18,0.25,1,0.25,373,555.0
Alpha Shark,2,0.22,0.44,4.25,2,8.5,430,450.0
Ayla Editions,3,0.33,300.0,0.29,3,0.8699999999999999,104,1.0
Grant Riven Yun Early Works,1,0.11,25.0,0.0,1,0.0,4,4.0
WABI-SABI by Kotegawa,1,0.11,2.74,0.05,2,0.1,56,73.0
