name,owners_with_asset_in_project,percent_of_owners_with_asset_in_project,percent_owned,project_floor,total_assets_owned,total_project_floor,total_num_owners,total_supply
PugFrens,3,0.32,0.72,0.01,63,0.63,3570,8787.0
The Glitches NFT,4,0.43,0.08,0.01,4,0.04,2847,4999.0
collision.art,4,0.43,4.9,0.01,7,0.07,1139,143.0
Poopy Bloot (not for Weaks),1,0.11,0.31,0.04,1,0.04,189,318.0
Barefoot Parrots Island,9,0.97,0.47,0.03,59,1.77,3463,12555.0
FlowFields Art,1,0.11,2.38,0.1,1,0.1,6,42.0
Monkey Bet DAO,18,1.94,1.33,0.02,133,2.66,4023,10000.0
Catshit Crazy,4,0.43,0.09,0.01,9,0.09,2519,10069.0
ElectricPunks,2,0.22,0.2,0.0,2,0.0,146,1021.0
GRAYCRAFT2,9,0.97,0.6,0.28,31,8.680000000000001,1581,5200.0
Space Poggers,10,1.08,0.74,0.02,92,1.84,3472,12442.0
Launchpool Labs Investor Club,1,0.11,100.0,0.04,1,0.04,1897,1.0
BullsOnTheBlock,9,0.97,0.25,0.07,25,1.7500000000000002,1581,10000.0
MyCryptoHeroes,1,0.11,0.0,0.0,1,0.0,5627,76891.0
BlockMagic Skills,1,0.11,0.57,0.06,1,0.06,42,176.0
what is real? Editions,4,0.43,400.0,0.0,4,0.0,22,1.0
Mishmash V3,1,0.11,100.0,0.0,3,0.0,1,3.0
Finiliar,8,0.86,5.87,0.34,71,24.14,258,1210.0
Cryptovoxels,10,1.08,0.38,1.0,28,28.0,2232,7280.0
Metavaders,1,0.11,0.06,0.01,1,0.01,595,1664.0
WE ARE THE OUTKAST,3,0.32,0.2,0.03,20,0.6,3087,9947.0
Untitled Collection #18963111,1,0.11,100.0,0.0,1,0.0,1,1.0
Party Penguins,11,1.19,0.34,0.01,34,0.34,3902,9999.0
VR Future Genesis,11,1.19,0.75,0.02,58,1.16,2732,7776.0
Floadmaps,15,1.62,183.33,0.0,33,0.0,3022,18.0
Buy Your Own Time (BYOT),7,0.76,13.16,0.03,70,2.1,111,532.0
Flipmap,15,1.62,0.55,0.01,46,0.46,2938,8300.0
mnmls.,2,0.22,1.24,0.01,11,0.11,322,888.0
MutantCats,3,0.32,0.04,0.18,4,0.72,1521,9999.0
Dropspace Mint Tickets,2,0.22,0.57,0.11,2,0.22,252,350.0
Axolittles,5,0.54,0.17,0.06,17,1.02,3497,10000.0
Alpha Access,9,0.97,500.0,0.04,10,0.4,938,2.0
Rumble Kong League,15,1.62,0.46,1.56,46,71.76,3202,9998.0
TRIBE X,1,0.11,0.05,0.14,1,0.14,650,1863.0
MEFaverse,1,0.11,0.23,0.07,3,0.21000000000000002,586,1325.0
DARC Official,1,0.11,0.1,0.01,1,0.01,306,1005.0
STREETHERS Genesis,1,0.11,0.38,0.19,3,0.5700000000000001,388,799.0
Skullpunks-Og,2,0.22,0.06,0.0,6,0.0,2396,9999.0
Women From Venus,3,0.32,0.11,0.05,6,0.30000000000000004,2582,5555.0
MEM Lucky Leprechauns,1,0.11,1.09,0.123,1,0.123,67,92.0
TelePunks NFT,1,0.11,0.4,0.0,5,0.0,357,1239.0
AlphaSkullz Genesis Force,1,0.11,0.03,0.05,1,0.05,1393,3334.0
Founder Bricks,1,0.11,0.03,0.16,1,0.16,1484,3000.0
DAPE: Genesis,1,0.11,0.04,0.11,1,0.11,1497,2444.0
Feline Fiendz NFT,1,0.11,0.04,0.27,3,0.81,3998,7777.0
WEEDGANG.GAME - GENESIS STRAINS,1,0.11,0.02,0.01,1,0.01,477,6000.0
Satoshi Runners Official,4,0.43,0.05,0.14,4,0.56,1202,7777.0
Nights with Nara,1,0.11,0.02,0.0,2,0.0,584,10000.0
Crypto Beauties DAO,1,0.11,0.24,0.01,5,0.05,880,2076.0
REFLECTIONS NFT by Rich Simmons,4,0.43,0.18,0.03,6,0.18,1820,3333.0
Kong Club Official,1,0.11,0.01,0.01,1,0.01,4569,7777.0
Shonen Junk Official,4,0.43,0.13,0.37,12,4.4399999999999995,2268,9000.0
Ethalien VOX,7,0.76,0.3,0.01,30,0.3,3154,10000.0
Delinkuents Founders Coin,1,0.11,0.39,0.0,1,0.0,85,254.0
FishyFam,11,1.19,0.16,0.19,16,3.04,5821,9999.0
Catharsis X Fame Lady Squad,2,0.22,0.5,0.05,3,0.15000000000000002,253,599.0
OpenDAO Genesis Membership,8,0.86,350.0,0.02,14,0.28,3643,4.0
the ape frens (Official),3,0.32,0.33,0.0,26,0.0,1891,7777.0
MechArcade: The Lost Metal Alliance,2,0.22,0.36,0.02,6,0.12,651,1668.0
PoodleDunk,2,0.22,1.55,0.03,28,0.84,566,1803.0
SNOFLAKES,2,0.22,5.13,0.0,2,0.0,39,39.0
Tensei Turtles Official,1,0.11,0.43,0.01,1,0.01,143,234.0
TTX,1,0.11,0.56,0.0,1,0.0,110,179.0
8th Wonders by 8th Project,3,0.32,0.36,0.03,4,0.12,547,1111.0
Waifu House DAO,1,0.11,0.33,0.14,2,0.28,272,600.0
Tentaverse Genesis Collection,1,0.11,1.4,0.01,14,0.14,336,1001.0
Sporo Rabbits,1,0.11,1.19,0.0,1,0.0,36,84.0
Mecha Chaotic: Bedlam,3,0.32,0.14,0.04,5,0.2,1458,3619.0
Meta Elf Mania,1,0.11,0.87,0.05,1,0.05,64,115.0
Triple 7 Dice,1,0.11,3.45,0.0,4,0.0,29,116.0
Golden Voyager Party V2,1,0.11,0.08,0.02,1,0.02,326,1305.0
m00sik,1,0.11,5.56,50.0,1,50.0,13,18.0
21Hundreds Official,1,0.11,0.12,0.02,1,0.02,252,807.0
Degen Waifus,1,0.11,13.04,0.0,3,0.0,9,23.0
Bufficorn Buidl Brigade,14,1.51,0.15,0.05,15,0.75,4117,10000.0
Chameleon Collective,2,0.22,0.06,0.02,6,0.12,2856,10000.0
Ape Harmony Monster Club,2,0.22,0.27,0.19,3,0.5700000000000001,427,1111.0
VeeFriends Mini Drops,14,1.51,2.63,1.0,46,46.0,676,1746.0
Doki Division,1,0.11,0.66,0.01,1,0.01,67,152.0
CDFC (redacted),1,0.11,0.88,0.0,1,0.0,54,114.0
Pixel Foxes: Spooky Season,1,0.11,0.42,0.01,2,0.02,303,480.0
TPSv2,1,0.11,1.12,0.0,1,0.0,14,89.0
Slimy Snails NFT,1,0.11,0.4,0.0,1,0.0,133,253.0
Genetic Chain - Geneticists Pass,4,0.43,0.9,0.1,4,0.4,281,443.0
Genetic Chain - Chain Gang Pass,3,0.32,0.23,0.06,3,0.18,842,1284.0
Vicked Jacks,1,0.11,1.75,0.99,2,1.98,60,114.0
PxlFangs,4,0.43,0.18,0.02,12,0.24,2933,6537.0
Long Neck Cartel,1,0.11,14.81,0.0,4,0.0,18,27.0
CDFC,1,0.11,0.96,0.0,1,0.0,33,104.0
Cyber Hornets Colony Club,3,0.32,0.83,0.03,74,2.2199999999999998,2027,8888.0
CryptoNFTits,1,0.11,0.75,0.0,10,0.0,464,1326.0
Pink Elephant Parade,1,0.11,0.95,0.06,1,0.06,58,105.0
BOIDS NFT,3,0.32,1.25,0.0,25,0.0,790,2000.0
Emeejis,1,0.11,1.3,0.02,3,0.06,44,230.0
Crypto.Chicks,11,1.19,0.21,0.33,21,6.930000000000001,4485,9999.0
Roaring Leaders,1,0.11,0.02,0.03,2,0.06,1604,8245.0
Stoned Apez Saturn Club,1,0.11,0.04,0.0,3,0.0,2324,6966.0
Pythagorean Masks,5,0.54,0.34,0.0,17,0.0,1230,5042.0
Golden Eaglez Kartel,1,0.11,0.06,0.01,1,0.01,425,1546.0
The Financial Advisors Club,1,0.11,0.06,0.0,1,0.0,794,1800.0
Hunnys,4,0.43,0.23,0.04,23,0.92,2592,10000.0
Apes Run The World,2,0.22,0.13,0.01,7,0.07,972,5555.0
Giraffes At The Bar,1,0.11,0.17,0.0,3,0.0,841,1773.0
Stranger EggZ,3,0.32,0.13,0.0,11,0.0,1981,8369.0
Paladin Pandas,3,0.32,0.08,0.06,8,0.48,2724,9849.0
Hello fam! NFT Winery,3,0.32,2.08,0.03,16,0.48,213,769.0
Lamb Duhs,5,0.54,0.08,0.04,7,0.28,2591,8500.0
RichKidz,2,0.22,0.69,0.04,6,0.24,294,867.0
BONEHEADS - Origins,5,0.54,0.18,0.02,18,0.36,1795,10000.0
Legacy Reapers,1,0.11,0.22,0.08,1,0.08,236,460.0
The Lost Glitches,6,0.65,0.37,0.02,37,0.74,2917,9999.0
The Shark Cove,1,0.11,0.07,0.08,2,0.16,891,2913.0
Bitmates,3,0.32,0.03,0.11,3,0.33,1913,10000.0
Aggro Eagles,1,0.11,0.46,0.02,1,0.02,87,216.0
Nice Drips,11,1.19,0.37,0.0001,41,0.0041,3063,11111.0
Cheetah Cub Coalition,2,0.22,0.44,0.02,5,0.1,389,1126.0
Stray Cats  NFT,1,0.11,0.21,0.01,3,0.03,595,1441.0
Tier Zero: Beasts,2,0.22,0.31,0.0,5,0.0,511,1619.0
Pixel Kitty Supercar Club,2,0.22,0.35,0.0,7,0.0,685,2020.0
PandaBugz,1,0.11,0.24,0.0,2,0.0,333,845.0
OHDAT Battle-mechs,1,0.11,0.42,0.05,3,0.15000000000000002,152,709.0
Golden Poos,1,0.11,1.06,0.05,2,0.1,104,189.0
PineapplesDayOut,1,0.11,0.02,0.01,1,0.01,1311,5000.0
Animetas,19,2.05,1.9,0.13,192,24.96,4123,10101.0
[LEGACY EDITION] Whelps,5,0.54,0.21,0.0009,16,0.0144,1976,7777.0
Etheremura,1,0.11,0.09,0.0,3,0.0,981,3167.0
The First Cybernetics,1,0.11,2.0,0.0,1,0.0,26,50.0
Goblin Goons,5,0.54,1.4,0.01,66,0.66,1403,4713.0
Mecha Chaotic: First Breach (Genesis),1,0.11,2.17,0.12,1,0.12,331,46.0
Sodabits,1,0.11,0.2,0.01,2,0.02,305,1000.0
BitShields,2,0.22,0.32,0.05,2,0.1,226,620.0
PunkCats,1,0.11,0.1,0.06,1,0.06,470,1000.0
Bloot Comic,13,1.4,1.91,0.01,57,0.5700000000000001,1202,2985.0
Look Labs Game Key,11,1.19,0.4,0.35,39,13.649999999999999,2268,9734.0
GM Ukraine,3,0.32,15.0,0.0,3,0.0,15,20.0
2112.run Genesis Cryptorunners,3,0.32,0.46,0.04,12,0.48,1234,2603.0
Supremacy: The Metaverse Game (Achievements),1,0.11,5.26,0.0,1,0.0,1961,19.0
PUNKS 2: KIKI Collector's Edition,13,1.4,2.0,0.22,15,3.3,693,750.0
2112.run rootPasses,3,0.32,133.33,0.02,8,0.16,1279,6.0
MarenDAO,1,0.11,0.15,0.01,1,0.01,325,666.0
Pit Boss,4,0.43,400.0,0.01,4,0.04,878,1.0
BabyToadz By CreatureToadz,4,0.43,0.28,0.04,4,0.16,492,1410.0
Dawn Key,4,0.43,400.0,0.25,4,1.0,155,1.0
Chromospheres,4,0.43,0.99,0.03,7,0.21,307,707.0
Weiner Fish,2,0.22,4.0,0.0,112,0.0,554,2800.0
Vortex by Spectra.art,6,0.65,1.27,0.03,18,0.54,587,1414.0
Curious Addys' Trading Club,8,0.86,1.62,0.15,81,12.15,2237,5000.0
CrypTurtz,5,0.54,1.9,0.03,8,0.24,229,421.0
AnonymiceBreeding,3,0.32,0.2,0.29,7,2.03,1759,3550.0
FlipToadz,2,0.22,0.09,0.0,6,0.0,2183,6969.0
MaskDAO Word on the Street,3,0.32,0.4,0.01,3,0.03,555,754.0
Deep Sea Jellys,4,0.43,0.04,0.0,4,0.0,6922,9970.0
ETERNAL FRAGMENTS,5,0.54,0.88,0.0,25,0.0,988,2827.0
NAH FUNGIBLE BONES,14,1.51,0.38,0.04,38,1.52,4832,10005.0
MaskDAO Golden Ticket,2,0.22,0.39,0.07,2,0.14,404,512.0
Visa Punk,2,0.22,0.2,0.01,2,0.02,586,1001.0
Juicy Derivatives,1,0.11,2.7,0.05,1,0.05,34,37.0
Degenz,7,0.76,0.25,0.34,28,9.520000000000001,1767,11111.0
The numbers.,1,0.11,1.01,0.14,1,0.14,61,99.0
3DSockets,1,0.11,10.0,0.14,4,0.56,21,40.0
Sockets,1,0.11,1.06,0.5,3,1.5,154,284.0
The Mekabots,4,0.43,0.14,0.1,9,0.9,3296,6490.0
Space Doodles,28,3.02,0.92,18.0,47,846.0,1843,5113.0
Stations by Fernando Jerez,17,1.83,3.0,0.02,27,0.54,538,900.0
The Metascapes,24,2.59,1.84,0.06,47,2.82,1435,2555.0
Pixel Doods NFT,4,0.43,0.23,0.02,20,0.4,2739,8888.0
Yokai Kingdom Genesis,8,0.86,0.24,0.04,21,0.84,2433,8888.0
Clock 8008,6,0.65,0.68,0.1,11,1.1,434,1624.0
Elderly Ape Retirement Club,7,0.76,0.52,0.06,26,1.56,2309,5000.0
MekaVerse Factory,6,0.65,400.0,0.02,8,0.16,3351,2.0
Vikings & Villagers NFT,2,0.22,0.04,0.0,3,0.0,965,7211.0
The Rusty Keys,1,0.11,0.29,0.03,1,0.03,334,347.0
The Trailers,3,0.32,1.32,0.03,15,0.44999999999999996,507,1137.0
BUNS.LAND Genesis,1,0.11,2.0,0.12,5,0.6,122,250.0
MekaVerse,12,1.29,0.24,0.65,21,13.65,4786,8888.0
Sora's Dreamworld,6,0.65,0.22,0.0,22,0.0,3655,10000.0
Robotos,44,4.75,1.0,0.6,100,60.0,5677,9998.0
Token Garden,10,1.08,1.68,0.2,10,2.0,593,595.0
Buckets Club,3,0.32,0.7,1.3,7,9.1,636,1000.0
VectorField,16,1.73,39.68,0.5,25,12.5,45,63.0
Chain Runners,40,4.31,3.98,0.79,398,314.42,3333,10000.0
The KILLAZ,3,0.32,0.14,0.03,14,0.42,4059,9971.0
The BirdHouse,3,0.32,0.22,0.01,13,0.13,2095,6000.0
Save the Martians,3,0.32,0.07,0.01,10,0.1,4034,14166.0
StripperVille NFTs,1,0.11,0.03,0.09,1,0.09,807,3010.0
Lazy Lions,19,2.05,0.24,1.2,24,28.799999999999997,5111,10079.0
Cute Pig Club,3,0.32,0.15,0.0,15,0.0,2148,10000.0
AnimalWorldWar,1,0.11,0.06,0.01,1,0.01,578,1728.0
Cash Grab NFT,2,0.22,0.07,0.01,4,0.04,1008,5608.0
World of Women,53,5.72,1.65,8.7,165,1435.4999999999998,5328,10000.0
Ugly Cuties Art Club (UCAC),3,0.32,0.04,0.01,4,0.04,174,9980.0
Pudgy Penguins,33,3.56,0.8,2.4,71,170.4,4361,8888.0
Ancestral Seedling by ZENFT,29,3.13,2900.0,0.12,29,3.48,725,1.0
LarvaDucks,2,0.22,5.45,0.04,12,0.48,84,220.0
CHILL RX,4,0.43,0.13,0.07,13,0.9100000000000001,3941,9946.0
CrypToad Punks,14,1.51,3.62,0.01,252,2.52,2153,6969.0
Distortion Genesis,7,0.76,0.72,0.01,8,0.08,588,1111.0
true degens,17,1.83,28.37,0.06,206,12.36,204,726.0
MIGRATED (Distortion V1),5,0.54,0.6,0.0,6,0.0,564,1000.0
TOKEHANDS,4,0.43,5.0,0.08,5,0.4,74,100.0
NFT World of Men,7,0.76,0.51,0.01,23,0.23,1285,4547.0
Guilded Gods V2,1,0.11,0.15,0.0,9,0.0,1244,5910.0
MettiApe,3,0.32,1.54,0.02,11,0.22,177,712.0
Space Pod Stuff,3,0.32,55.56,0.0,5,0.0,481,9.0
[Dis]entanglement by onlygenerated,11,1.19,2.74,0.06,20,1.2,445,730.0
Planet Mint Pass,4,0.43,2.05,0.1,8,0.8,122,390.0
Metti Landscape,1,0.11,0.05,0.02,1,0.02,644,1921.0
Headscapes,2,0.22,1.59,0.1,4,0.4,84,251.0
Glitchscapes - Headscapes,1,0.11,6.25,0.0,2,0.0,15,32.0
PXG.ETH,3,0.32,0.54,0.11,3,0.33,272,553.0
Oink's Backyard BBQ,1,0.11,0.08,0.02,1,0.02,263,1288.0
Tiny Turtle,3,0.32,1.33,0.1,4,0.4,166,300.0
Cybernetic Research Group,3,0.32,1.48,0.01,14,0.14,160,949.0
Art Stars Club Official,7,0.76,0.86,0.0,33,0.0,1437,3853.0
CryptoBeasts,7,0.76,0.19,0.06,19,1.14,2571,10000.0
HashDemons,7,0.76,0.71,0.0,47,0.0,1580,6666.0
SeaMugz,1,0.11,2.5,0.25,1,0.25,29,40.0
etherstar,3,0.32,0.4,0.05,4,0.2,414,1000.0
Metakages Official,1,0.11,0.04,0.4,1,0.4,1752,2641.0
Kaiju Mutants NFT,3,0.32,0.42,0.5,15,7.5,2035,3567.0
Kaiju Queenz Genesis,1,0.11,0.03,0.0,1,0.0,2135,3333.0
Kaiju Kingz,12,1.29,0.5,1.09,29,31.610000000000003,3283,5795.0
Molite Collection,1,0.11,100.0,0.0,9,0.0,1,9.0
ethEra for Defi,2,0.22,1.1,3.0,2,6.0,168,181.0
HELLO365DAYSWTF,6,0.65,0.11,0.01,6,0.06,5353,5489.0
AlgoBeats by Han x Nicolas Daniel,10,1.08,1.9,0.13,19,2.47,516,1000.0
Pieland,1,0.11,0.02,0.06,2,0.12,1636,8309.0
Plottables,24,2.59,2.36,0.05,40,2.0,554,1694.0
Marfa Marks,3,0.32,4.17,5.0,3,15.0,69,72.0
Infinite Tiles,10,1.08,1.23,0.03,23,0.69,967,1877.0
"IlluminatiNFT, The Believer",30,3.24,3000.0,0.03,30,0.8999999999999999,3121,1.0
Seekers of Truth IlluminatiNFT Mint Pass,35,3.78,1500.0,0.01,60,0.6,3842,4.0
The Golden Orchard of Eris,8,0.86,633.33,0.0,19,0.0,1480,3.0
Rubber Duck Bath Party,6,0.65,0.09,0.06,9,0.54,5748,10000.0
KRISALIS - The Official Page,12,1.29,4.32,0.02,346,6.92,1151,8000.0
IlluminatiNFT,34,3.67,1.48,0.26,120,31.200000000000003,3587,8128.0
Spaceships For Slimes,2,0.22,3.77,0.25,2,0.5,51,53.0
Slimes Art,1,0.11,25.0,0.009,1,0.009,283,4.0
Philosophical Foxes,11,1.19,1.42,0.14,20,2.8000000000000003,713,1411.0
Zapper - Season 2 Edition,11,1.19,53.33,0.01,16,0.16,80287,30.0
Slimes World,3,0.32,1.3,0.06,13,0.78,609,1000.0
Satoshibles,5,0.54,0.16,0.12,8,0.96,1464,5000.0
Shinsekai Portal,10,1.08,0.46,0.65,37,24.05,4448,8100.0
The Ape List,2,0.22,200.0,0.24,2,0.48,593,1.0
Fluffy Polar Bears,6,0.65,0.2,0.07,19,1.33,3840,9441.0
Sprite Club Official,4,0.43,0.08,0.14,6,0.8400000000000001,3659,7777.0
Goopdoods by Goopdude - Official Collection,7,0.76,0.29,0.28,23,6.44,3411,7999.0
BYOCraft,16,1.73,1.1,0.21,90,18.9,2541,8150.0
DourDarcels,13,1.4,0.8,0.55,80,44.0,4876,10000.0
The Doggies (Snoop Dogg),21,2.27,0.29,0.15,29,4.35,6867,10000.0
CatBlox Genesis Collection,8,0.86,0.11,0.25,11,2.75,4989,9999.0
T-O-S The Other Side,1,0.11,0.02,0.25,2,0.5,1211,8888.0
Drones- Afrodroids,1,0.11,0.63,0.01,28,0.28,788,4413.0
BlankosBlockParty,2,0.22,0.2,0.03,3,0.09,630,1466.0
Creepz Mega Shapeshifterz,9,0.97,0.65,0.25,23,5.75,1988,3521.0
Creepz Shapeshifterz,8,0.86,1.13,0.05,27,1.35,1216,2395.0
Creepz Loomi Vault,3,0.32,0.08,0.15,4,0.6,140,5000.0
Council of Kingz Official,1,0.11,0.19,0.2,10,2.0,1510,5277.0
Dojo Warriors,2,0.22,1.3,0.02,16,0.32,488,1227.0
Ashley Longshore Roar - Genesis NFT,2,0.22,0.35,0.06,3,0.18,380,862.0
Generascope,7,0.76,1.08,0.37,12,4.4399999999999995,510,1111.0
Rumble Kong League Curry Flow,2,0.22,0.16,0.06,2,0.12,840,1268.0
Galaxy-Warriors,6,0.65,1.1,0.04,110,4.4,3983,9999.0
Creepz Invasion Pass,12,1.29,1200.0,0.11,12,1.32,3597,1.0
Bit Kongz,5,0.54,1.26,0.0,42,0.0,1351,3333.0
Yung Ape Squad Official,8,0.86,0.27,0.02,18,0.36,3033,6643.0
Rumble Kong: Drip Levels,1,0.11,4.17,0.0,1,0.0,17,24.0
BYOLand,16,1.73,0.72,1.08,72,77.76,2926,10056.0
Little Lemon Friends,15,1.62,0.7,0.17,70,11.9,5397,9999.0
BYOVape,20,2.16,2000.0,0.28,20,5.6000000000000005,2774,1.0
Knights of Chain,2,0.22,0.18,0.1,3,0.30000000000000004,273,1708.0
1989 Sisters,12,1.29,2.66,0.6,53,31.799999999999997,727,1989.0
Apostles: Genesis,17,1.83,1.12,0.61,82,50.019999999999996,2463,7326.0
Smilesssvrs ::),20,2.16,0.54,0.87,47,40.89,4493,8747.0
FPB - Old Collection,7,0.76,0.22,0.0,21,0.0,4035,9442.0
REMIX! Mint Club,7,0.76,400.0,0.06,8,0.48,977,2.0
Robopets,30,3.24,0.95,0.13,76,9.88,3957,8017.0
JebediahS Collection,1,0.11,100.0,0.0,1,0.0,1,1.0
UnStackedToadz,2,0.22,0.12,0.0,12,0.0,453,9999.0
Super Shiba Club,6,0.65,0.16,0.0,16,0.0,2911,10010.0
Lazy Lions Bungalows,10,1.08,0.13,0.03,13,0.39,4590,10262.0
a heart and a soul by Roman Janajev,7,0.76,1.27,0.04,13,0.52,665,1024.0
Knights of Degen,12,1.29,0.5,0.48,44,21.119999999999997,2527,8865.0
REMIX! Club,12,1.29,0.41,0.04,23,0.92,2556,5550.0
Galaxy-Eggs,11,1.19,0.72,0.12,72,8.64,4913,9999.0
FIVES GENESIS DNA,3,0.32,0.11,0.07,9,0.6300000000000001,1841,7954.0
The CryptoDads,13,1.4,0.37,0.1,37,3.7,7159,10000.0
AFTERORDER,3,0.32,0.53,0.02,16,0.32,675,3003.0
Pigskin Apes,2,0.22,0.08,0.0,7,0.0,1310,8680.0
Friendly Fractals N,4,0.43,0.29,0.01,6,0.06,985,2100.0
Sidus NFT Heroes,1,0.11,0.02,0.17,1,0.17,1149,5296.0
Friendly Fractals,1,0.11,3.06,0.04,3,0.12,76,98.0
Drop Bears Official,4,0.43,0.06,0.02,6,0.12,4148,10000.0
Fang Gang,10,1.08,0.38,0.14,34,4.760000000000001,4376,8888.0
DJENERATES - CLUB EDITION,3,0.32,0.09,0.02,9,0.18,1872,10000.0
0N1 Force,30,3.24,0.8,0.67,62,41.54,4325,7777.0
KONG Magazine - Rumble Kong League Derivative,2,0.22,3.03,5.0,3,15.0,92,99.0
Rumble Kong League Sneakers,5,0.54,0.22,0.11,7,0.77,1464,3147.0
Rebel Bots,8,0.86,0.48,0.38,48,18.240000000000002,3385,10000.0
BYOPill,23,2.48,1.16,1.27,116,147.32,3290,10000.0
NFTBOY: Consoles,4,0.43,0.41,0.03,6,0.18,863,1452.0
Block Queens by Jeremy Cowart,12,1.29,1.3,0.19,13,2.47,675,999.0
Cosmodesias by Santiago,10,1.08,4.69,0.07,12,0.8400000000000001,153,256.0
Cubism By Ravicon,3,0.32,1.5,1.0,3,3.0,14,200.0
Grady,1,0.11,1.82,1.74,1,1.74,48,55.0
Tboa Club,10,1.08,3.5,0.1,21,2.1,366,600.0
PunksDed,5,0.54,2.6,0.15,23,3.4499999999999997,232,886.0
Rinascita by Stefano Contiero,19,2.05,2.97,0.55,33,18.150000000000002,743,1111.0
Muntface Collection,1,0.11,100.0,0.0,1,0.0,1,1.0
Deadfrenz Lab Access Pass,10,1.08,250.0,0.34,15,5.1000000000000005,1205,6.0
3N-8P 8PECIAL COLL3CTION,1,0.11,1.64,0.3,1,0.3,43,61.0
Radiance by Julien Gachadoat,9,0.97,3.12,0.14,16,2.24,314,512.0
Transitions by Jason Ting x Matt Bilfield,31,3.34,1.89,0.08,89,7.12,2417,4712.0
Julia Set Collection,2,0.22,0.12,0.0,5,0.0,918,4200.0
Mandelbrot Set Collection,2,0.22,0.1,0.01,2,0.02,935,1978.0
NFTNoFriends,3,0.32,10.71,1.0,3,3.0,85,28.0
Untamed Companions,4,0.43,0.58,0.0,21,0.0,1435,3612.0
Never Ending Town,5,0.54,1.89,0.01,20,0.2,256,1059.0
3GO-8OUL,2,0.22,2.65,0.84,3,2.52,73,113.0
It's Smokin' Hot,1,0.11,4.35,0.05,1,0.05,11,23.0
Cxllabs,10,1.08,212.5,0.32,17,5.44,472,8.0
Ghxsts,6,0.65,10.71,9.99,68,679.32,172,635.0
VoxoDeus,7,0.76,2.71,0.1,171,17.1,1669,6312.0
Voxies,12,1.29,2.75,0.29,275,79.75,1766,10000.0
ProofGrails DAO,6,0.65,600.0,0.0,6,0.0,18,1.0
Ben Mezrich Project - Bitcoin and Billionaires Collection,16,1.73,1.54,0.08,23,1.84,1416,1495.0
GOATz KIDZ (New),2,0.22,0.73,0.09,22,1.98,796,3000.0
Midlife NFT,2,0.22,0.15,0.0,3,0.0,397,1995.0
Tasty Bones XYZ,3,0.32,0.06,0.49,3,1.47,3430,5049.0
OCM Dessert,14,1.51,700.0,0.46,21,9.66,2722,3.0
Fan Controlled Football: The Ballerz Collective - Apes,12,1.29,0.88,0.06,66,3.96,1704,7500.0
Soul Cafe Genesis,1,0.11,0.09,0.05,3,0.15000000000000002,1310,3333.0
Wizards & Dragons Game (WnD),8,0.86,0.09,0.03,40,1.2,3616,46169.0
OLD KIDZ (DO NOT BUY),2,0.22,0.67,0.12,19,2.28,748,2836.0
OnChainMonkey,17,1.83,0.65,1.43,62,88.66,3015,9500.0
404kkk,1,0.11,0.22,0.0,1,0.0,26,458.0
Gambling Apes,4,0.43,0.08,0.41,6,2.46,3705,7777.0
GOATz,7,0.76,0.39,0.13,28,3.64,2730,7173.0
Galerie de Sagrada Familia,1,0.11,66.67,0.0,2,0.0,31,3.0
ACKFTW,2,0.22,2.9,2.29,2,4.58,61,69.0
Kibatsu Mecha,5,0.54,0.59,0.35,13,4.55,1594,2222.0
Grant Riven Yun Early Works,1,0.11,20.0,6.0,1,6.0,5,5.0
WABI-SABI by Kotegawa,1,0.11,2.74,0.03,2,0.06,56,73.0
Villainy Krackles,1,0.11,1.0,0.18,1,0.18,70,100.0
Kevin find stuff while wondering EDITIONS,1,0.11,100.0,0.33,1,0.33,47,1.0
DecentralEyesMashup by Coldie,15,1.62,2.73,0.68,17,11.56,412,623.0
DMX EDITIONS,1,0.11,100.0,0.0,1,0.0,49,1.0
LOVEBEING EDITIONS,1,0.11,25.0,0.33,1,0.33,57,4.0
MutantBatz By Ozzy Osbourne,9,0.97,0.88,0.05,13,0.65,1133,1471.0
OGs by JakNFT x Kotegawa,3,0.32,1.08,0.1,4,0.4,236,369.0
Heart2Heart - Nothing But Love NFT,1,0.11,6.25,0.0,1,0.0,14,16.0
Artists Catalogue-2021,1,0.11,7.14,0.0,1,0.0,14,14.0
SuperSzcz4 GM,4,0.43,200.0,1.25,4,5.0,59,2.0
PUNKS 2: BIZ Collector's Edition,9,0.97,1.2,0.16,9,1.44,722,750.0
PUNKS 2: HANZO Collector's Edition,10,1.08,1.33,0.14,10,1.4000000000000001,727,750.0
Moteh - Limited Editions,1,0.11,100.0,0.5,1,0.5,41,1.0
Rebels In Disguise : Generative Collection,3,0.32,0.55,0.02,4,0.08,559,730.0
AstroRoss - Editions,1,0.11,100.0,0.03,1,0.03,12,1.0
OG Official,2,0.22,0.03,0.0,3,0.0,1690,9999.0
precox face paint art,1,0.11,3.77,0.15,2,0.3,27,53.0
The Endings,1,0.11,4.17,0.0,1,0.0,18,24.0
Seasonal - Bryan Minear -  A Collection of 1/1 Landscape Photography from the Midwest,1,0.11,2.5,0.25,1,0.25,24,40.0
Trashuary: Born Again,1,0.11,2.0,0.06,1,0.06,7,50.0
STARKADE: The Lost Fighters,4,0.43,5.63,0.69,12,8.28,158,213.0
I am 17707,1,0.11,2.78,1.0,1,1.0,17,36.0
National Parks NFT,5,0.54,0.31,0.04,15,0.6,1837,4825.0
